song_id,year_end_score,is_pop,year,artist_id,song_name,artist_name,parent_genre
6g5NZg2VXJobSX3TmXq9nQ,92,0,1966,1YENA5yMZMS2ta6wzLKWPg,The Loop,Johnny Lytle,Jazz
6N5S5zo5l63PEmuhyCbwjl,91,0,1966,2hIOIluaknpeTzdniBzj8A,Real Humdinger,J.J. Barnes,R&B & Funk
2pIhOwhpKagalKdP89hMEo,90,0,1966,2iIn8H3l2NNBNHFpYKWbfo,Killer Joe,The Kingsmen,Rock
1Ue3APUo73Ail1ha8ZPEY7,85,0,1966,19eLuQmk9aCobbVDHc6eek,Mame,Louis Armstrong,Jazz
6j2ydq5grFnavpTXTiCYed,85,0,1966,0uUNzXylqsZdmFDwdxaP1V,Tomorrow Never Comes,B.J. Thomas,Jazz
4YIqhxZrNwB8nTCjy4P7CF,81,0,1966,2vDV0T8sxx2ENnKXds75e5,My Sweet Potato,Booker T. & the M.G.'s,Blues & Soul
6Y93DEf2OkUgksFCGHr8Zx,81,0,1966,7CX29P9at96WXxJ89hqZ24,Everyday I Have To Cry,The Gentrys,Pop
7qykdbkxp5BN1EBpRdOLfs,80,0,1966,26LmRGHptm85F27BZwOSt7,A Million And One,Vic Dana,Jazz
65CatCeWReH8bcQbSec7EN,78,0,1966,1XICntAIOLc3OPozkykv39,Let's Get Together,We Five,Pop
6AwCMQu47EyMU2IbzhkjlL,77,0,1966,49e4v89VmlDcFCMyDv9wQ9,(Open up the Door) Let the Good Times In,Dean Martin,Jazz
3u7n1FGFhlUEZrjCmwwepe,77,0,1966,75jNCko3SnEMI5gwGqrbb8,Come On And See Me,Tammi Terrell,R&B & Funk
4IAUtu08gKQtOcQWKklPct,74,0,1966,2VIoWte1HPDbZ2WqHd2La7,Grim Reaper of Love,The Turtles,Pop
6oP8Ps4asdwDGhQ59t6UFA,73,0,1966,5bLcI9Jo6RyrrHzG9veVyn,Painter,Lou Christie,Pop
1UB3H7esoYCAHFO5NlzAuT,73,0,1966,05sRO4JdAtJGyZQOTb6kSL,Red Hot,Sam The Sham & The Pharaohs,Pop
1M0f0Tz3zEAZ8tBKAlVGHF,71,0,1966,1PCZpxHJz7WAMF8EEq8bfc,Set You Free This Time,The Byrds,Rock
0WxPGuKaTQe20nm8UAAohJ,69,0,1966,7jmTilWYlKOuavFfmQAcu6,Free Again,Barbra Streisand,Jazz
4nOM6jFNyZuH48MxOKhE3j,69,0,1966,41gR7Ifqu8QRnoTHc0QUwq,Smokey Joe's La La,Googie Rene,R&B & Funk
6QeBPf8oEpIU55p1LqiUJv,69,0,1966,1WY9RIHsINGWgV7Ne3D8gx,Stand By Me,Spyder Turner,Blues & Soul
2sTzesoyRqdQliEdc3WSoT,68,0,1966,7egNqIGRldMzifHoh8pib6,Just Yesterday - Remastered,Al Martino,Jazz
44mB8UsgvbL27Chq3ST61h,68,0,1966,2y2vaJMlqKJEAW84HUf98H,I Confess,The New Colony Six,Pop
21ffyotmRkY1elF2yGb1E3,68,0,1966,08b2PA6eFyugsWAk41eQKZ,We Know We're In Love,Lesley Gore,Pop
7Djn4EfJGHXgJ8BLdbHbAh,68,0,1966,2JfVCMa3FlvQRlLT5uH9zb,Uptight (Everything's Alright),Nancy Wilson,Jazz
7aW8K07wHK5gPddtmXv4Gk,67,0,1966,1T0wRBO0CK0vK8ouUMqEl5,Promise Her Anything,Tom Jones,Jazz
15mNqJkj7JNSzgYuae5pPZ,67,0,1966,25FIeQrCQgGCv2JzuzwzNx,Look What You've Done,Pozo Seco Singers,Country & Folk
2FuOe3iWEIIClvwGeyMtDs,66,0,1966,0KqE3rHdX1G6MkvG1lSlbK,I Wanna Meet You,Cryan' Shames,Pop
3g9731HiHbDvSwxVf7R2CZ,65,0,1966,0i9f82nIFjrLnnsf2YX3vY,Don’t Touch Me,Jeannie Seely,Christian
5pRgsodSwssdCAEXnY1cg3,65,0,1966,70Hyp1IGyZ3Tgy7fXDiJdb,Downtown - Remastered,Mrs. Miller,Avant-Garde & Experimental
6XOWg0a1QmbmABWriCQt5k,65,0,1966,05sRO4JdAtJGyZQOTb6kSL,How Do You Catch A Girl?,Sam The Sham & The Pharaohs,Pop
4Bdth7pqtP1gzMFPM0ncub,64,0,1966,4GpIeE34rBNFppvYsWle9c,This Golden Ring,The Fortunes,Jazz
1DOQ4CSjYKvwQbFK0lGbj5,64,0,1966,0is49Iy1V6aUJYQgUYpr6x,A Corner In the Sun,Walter Jackson,Blues & Soul
0UsAYccEydT3AoDZi6wXwG,62,0,1966,1RP2UpEaRzkF0Id3JigqD8,Heartbreak Hotel - Single Version,Roger Miller,Christian
1Vv7ZtyDro81xmznV48gF6,60,0,1966,1bs7HoMkSyQwcobCpE9KpN,Dancing In The Street,The Mamas & The Papas,Pop
0ptRYs1lDuewLvhwTOLL1h,59,0,1966,3RwQ26hR2tJtA8F9p2n7jG,Don't Look Back,The Temptations,Blues & Soul
3gD8PjbZRQGyoZ5KjXCM2N,58,0,1966,2BVYdY4PyfCF9z4NrkhEB2,You Got Me Hummin',Sam & Dave,Pop
6GrU8CtcbnSluWp2yI4Mt0,58,0,1966,5I6MzhNEMk27cZsCqGAIYo,Grizzly Bear,The Youngbloods,Pop
1pp2MANeCj96KbGUVKw6Tt,57,0,1966,0iVed2Qu7dmL0pIYCj1Xw8,Come And Get Me,Jackie DeShannon,Pop
3EXBH5qlnTvJ6n2cn2miaH,57,0,1966,59fzcTUsoozikLmRY1SwHS,Pouring Water on a Drowning Man,James Carr,Blues & Soul
5AZPYBQ04IdiJre3WW8Ypd,57,0,1966,2iy394hZHUSLDMIxAnrz8x,I'm Gonna Miss You,The Artistics,Blues & Soul
7inxB3CvYZyZb4i8KODD2s,57,0,1966,6bOYtKnpLPQSfMpS2ilotK,Petticoat White (Summer Sky Blue),Bobby Vinton,Jazz
6wEmmb5oISQQQwh4kFwEUp,56,0,1966,0is49Iy1V6aUJYQgUYpr6x,It's an Uphill Climb (To the Bottom),Walter Jackson,Blues & Soul
0GTT7x9HY0WYP0E0TkFwRx,56,0,1966,2JSjCHK79gdaiPWdKiNUNp,Another Night,Dionne Warwick,Jazz
54KvNfslBjcL7CquoByiIx,55,0,1966,2UQwwYBLBvtpGHTMYzTgHi,You Are She,Chad & Jeremy,Pop
5BFWQXNGPYadZxNKxY1UfU,54,0,1966,1T0wRBO0CK0vK8ouUMqEl5,Green Green Grass Of Home,Tom Jones,Jazz
1BLzvCqZyDNGAidLIVMMQf,54,0,1966,7qNB6t3DHHTEt9EplIzpdi,Tiny Bubbles (In the Style of Don Ho & The Aliis) [Karaoke Version],Ameritz Countdown Karaoke,Other
33CXYySMiIUZuhRiiv4oys,53,0,1966,0WxOgeRxUt0MwPrI7A5atQ,Spanish Harlem,King Curtis,Jazz
4SGAlTbZ5Y6GeNuRGWW6KV,52,0,1966,2VIoWte1HPDbZ2WqHd2La7,Can I Get to Know You Better,The Turtles,Pop
6fZUCxyaLxjO6B2QJyTHQA,50,0,1966,7wVgfy012qNvQ607JM5Qsf,Giddyup Go,Red Sovine,Christian
77nSOTGJoNEfRMtfRMybI6,50,0,1966,7v4imS0moSyGdXyLgVTIV7,"Let Me Tell You, Babe",Nat King Cole,Jazz
1cHIHTExDFGCg66uRwPeF4,50,0,1966,2vDV0T8sxx2ENnKXds75e5,Philly Dog,Booker T. & the M.G.'s,Blues & Soul
3zuAVymMNIr0CfilQMlCZY,47,0,1966,6lHC2EQMEMZiEmSfFloarn,The Knight In Rusty Armour,Peter And Gordon,Pop
120BvxQsMS1M41PdBClcxa,46,0,1966,0DAqhikcMKLo2lPADVz2fs,(He's) Raining In My Sunshine,Jay & The Americans,Jazz
7KP3jPXSIjB2xx6UifWQ2V,46,0,1966,2lolQgalUvZDfp5vvVtTYV,Georgia Rose - 2011 Remaster,Tony Bennett,Jazz
4Qcjd9oQjWfbihYK7oievR,46,0,1966,32r72WOqqRO1DtSznId7Lr,I'll Go Crazy,James Brown & The Famous Flames,R&B & Funk
6vcFm8JoP3Jc14pP1CxuBF,46,0,1966,7Kfrmups2Z3ncDQmNS5jRc,Day Tripper,Ramsey Lewis,R&B & Funk
5SNecHuDWzdg7myOXrVk3x,44,0,1966,1B8AXU6gIIafpyLEpbcv1u,Headline News,Edwin Starr,Blues & Soul
5RODyaBQJ1CpksgR7abWb6,41,0,1966,4WFTfNjxQYskBioYk39r9n,Heart's Desire,Billy Joe Royal,Pop
23Ll3pyt2su5FTOgEjkZOt,41,0,1966,3ap1NzHNV9QA1x1V6z3gSe,Just One Smile,Gene Pitney,Jazz
19jo0UT2vqD4pNVfIqTy4R,40,0,1966,1ZikppG9dPedbIgMfnfx8k,River Deep Mountain High,Ike & Tina Turner,Pop
087wJuMxOm1YM7hhT2h8cy,37,0,1966,5N6GwJzOcOY5kv8p0NjhYL,The Answer to My Prayer,Neil Sedaka,Jazz
3x7suPNmMkXGLBLMi0cFEg,35,0,1966,3UmBeGyNwr4iDWi1vTxWi8,La La La,Gerry & The Pacemakers,Jazz
6RWWKdD1vIQsaENO0VqrS5,34,0,1966,0pqGj6vO9YHsXuZmaJaP2Y,Fiddle Around,Jan & Dean,Pop
3OmHk1OUKWqtZbcRhupyis,33,0,1966,2ugPdplEWBmyU6EcIzlcY1,Just A Little Misunderstanding,The Contours,Pop
6DaTj8etMytNW9krqTjyc8,33,0,1966,0CMVsLgjlp9Tk02TikMAQK,Put Yourself In My Place,The Elgins,Pop
28wfU2fbv5mW9ZDPkYm5pq,33,0,1966,7fGPj0sGEcZACQTUVbz3NY,Count Down Pt. 2,"Dave Baby"" Cortez""",Jazz
6scnhTq0C0wUstCUlQN3CA,33,0,1966,7t4XHvWfj0XtEB8SNFeALw,It's Now Winter's Day,Tommy Roe,Pop
5nYtR0lhzhavKAvi6BwQSk,32,0,1966,65c5si0ePAwkOCn4M35Ho7,Constant Rain (Chove Chuva),Sérgio Mendes,Jazz
77z4q3Shdd9magojRl0cKF,32,0,1966,7mXnN0kZ67wigGTn1OuNkD,It's That Time Of The Year,Len Barry,Blues & Soul
6HRBeI0N6rTXn3v8erBSF7,31,0,1966,0adetEU8Vg0fU96nkB9Zel,The Pain Gets A Little Deeper,Darrow Fletcher,Blues & Soul
7KYm266nz6EmqxfQpLUYdE,30,0,1966,1b1N51wmSK0ckxFAMPSSHO,Too Slow,The Impressions,Pop
4zXqmR6agr6SNx2CYik9zO,28,0,1966,3CtgjasLNN3Ym8SHm5JuJn,A Man and a Woman (Originally Performed by Tamiko Jones with Herbie Mann) - Vocal Version,Singer's Edge Karaoke,Other
0nGFjSLODdvEj7npKMU8GG,27,0,1966,3plJVWt88EqjvtuB4ZDRV3,Goodnight My Love,Ben E. King,Jazz
6aIt7na6SlEAO6lk3BMhK4,26,0,1966,2meCldH9KV1ehJBoluZZag,Respect,The Rationals,Rock
34LEQgaEQxnl1o1N165v8V,25,0,1966,2z6I01y9cdNA4IlOAIcQED,Look At Granny Run Run,Howard Tate,Blues & Soul
4yQRczx7diWEf7Yvps3kmC,24,0,1966,5mcarhiatlvfCghqcn73rC,Pushin' Too Hard,The Seeds,Pop
4naJ8j7Lm2XeH60VBX6Q7V,24,0,1966,3L13VZ9rCpmR1p7p6A2WGu,High on Love,The Knickerbockers,Pop
0ffZ7CVhHGmv1eArrqwjxo,23,0,1966,2BVYdY4PyfCF9z4NrkhEB2,You Don't Know Like I Know,Sam & Dave,Pop
6IPcWNpbIt1xid6s4bcOzc,22,0,1966,05sIdEkXAYDbDDdv3T56Oj,"Stop, Look And Listen",The Chiffons,Jazz
0FESeUvkf85Xj65Yv08Ovf,22,0,1966,52uMkSFt2RVO6XxTEt5VeW,(I'm Just A) Fool For You,Gene Chandler,Pop
7EiWrR27y0mfzEJrsoSwQU,22,0,1966,4DQj1q0unpi9KF8jO1Wqks,One Too Many Mornings,The Beau Brummels,Pop
4Qt72B2X8eUTlRCUFegoaF,21,0,1966,7MpUvihmfilIxyN20kXwQj,Freddie Feelgood (And His Funky Little Five Piece Band,Ray Stevens,Pop
7t85ioszpZr1t4fvtEdBas,21,0,1966,1cjZk1xXn3YCToNg3uJpA7,Can't You See (You're Losing Me),Mary Wells,Pop
2cXfjsI8tvIVPelAstnA2C,21,0,1966,60df5JBRRPcnSpsIMxxwQm,Just One More Day,Otis Redding,Blues & Soul
5wp9Z8VwNN0USErAjkyBUh,20,0,1966,2UocIcNiHj5n4tj1CnBzRq,Don't Forget About Me,Barbara Lewis,Pop
4Gekh3QxXd20nFpNnfhWNK,20,0,1966,71lGEtP9qYXDsSXjfexTqO,Living for You,Sonny & Cher,Jazz
1L34KjA1nP5BA7PLCaRqUg,20,0,1966,3PF1KBeHYb14yKgsiE693V,It's Not The Same,Little Anthony & The Imperials,Pop
4B19PdOVRx9jPrf3YZSx4l,20,0,1966,4WFTfNjxQYskBioYk39r9n,Campfire Girls,Billy Joe Royal,Pop
0fsbt278cDl1rZsgdkCbMY,19,0,1966,38h03gA85YYPeDPd9ER9rT,Stand In For Love,The O'Jays,Blues & Soul
6wvAnuphqYoD3jwFF139ls,19,0,1966,4QmkLL9JOqM9dusHS1Hghe,Have You Ever Loved Somebody,The Searchers,Jazz
4tAtSrMspqxadGPfLXPItd,18,0,1966,3bCvHtuIXWXPbCMdSYudmZ,Alfie,Cilla Black,Jazz
6zIXEXjgwvQU1pjRcE1pDn,18,0,1966,1b1N51wmSK0ckxFAMPSSHO,Since I Lost The One I Love - Single Version,The Impressions,Pop
5c6rDV3jYpoEGuDWbOQBap,18,0,1966,7rC9fjh6fYA1yYRR2Hl7yP,Still,The Sunrays,Pop
42wIlJxGshiaqqJlWtYBnn,18,0,1966,6LK7EEHFApe9FZbFRFyBDN,Shake Hands ( and Come Out Crying ),The Newbeats,Blues & Soul
4aaQpHCvL2jkF0tJzXxvgB,17,0,1966,7ewJCECkpkh56w0Y4VWzSY,Going Nowhere,Los Bravos,Pop
3iaYk8k0fywS7hrgqaYoSy,17,0,1966,0NRN3tnDVDspHMCfyu2ZwT,Bad Little Woman,The Shadows Of Knight,Pop
78T592KXsizVSvYdTldh8r,16,0,1966,3Inrg8cs8oc4q8oPES4a6S,You Waited Too Long - Buddha Remastered 2001,The Five Stairsteps,Blues & Soul
6LVQN95MVvXSvDL5cgcHsJ,16,0,1966,7jmTilWYlKOuavFfmQAcu6,Where Am I Going?,Barbra Streisand,Jazz
4Yc46LAsSSWwQBpUG5Xnzv,15,0,1966,5MaJrqhwysKwbvDePyAS6l,"Dommage, Dommage (Too Bad, Too Bad)",Jerry Vale,Jazz
18F1Hhz5HmbFoCVLM0D2fW,15,0,1966,3c8WoNjBfyLJhFObE6RHgs,The Big Hurt,Del Shannon,Jazz
4rz596X40rwNfOhwTs7dgI,13,0,1966,2WKCi6dbtPIPiUzqSJWKRn,Your Good Thing (Is About to End),Mable John,Blues & Soul
5Hife6QE6Hnq72Ims8CX96,13,0,1966,70Hyp1IGyZ3Tgy7fXDiJdb,A Lover's Concerto - Remastered,Mrs. Miller,Avant-Garde & Experimental
3yPs4CVosecdJ7falhCUCI,13,0,1966,79yziupbWWcD49xCvek9Uf,"Hello, Hello",Sopwith Camel,Rock
6cGWnETSKdUw8JU8MxKv5W,13,0,1966,25FIeQrCQgGCv2JzuzwzNx,I'll Be Gone,Pozo Seco Singers,Country & Folk
0PCpJL0tXxgjE5kbOnj9R0,12,0,1966,3plJVWt88EqjvtuB4ZDRV3,So Much Love,Ben E. King,Jazz
47QwkqwlMoFi9XFB7YX81q,11,0,1966,6kACVPfCOnqzgfEF5ryl0x,Everybody Loves a Nut,Johnny Cash,Country & Folk
5NfMMASaRz01fltWjbYoLu,11,0,1966,4zmxet3ZPdSmL3Xyv1Wegb,Kind of a Drag,The Buckinghams,Pop
4leFR7V43QabSeyPMvbqYH,11,0,1966,0NRN3tnDVDspHMCfyu2ZwT,I'm Gonna Make You Mine,The Shadows Of Knight,Pop
0I5p3Fb1twQaFihIH9xuwb,10,0,1966,5PmZd7YOaUgQwhOja44fmZ,Is It Me?,Barbara Mason,Blues & Soul
1OPINklujDatP2f2s25Pyh,10,0,1966,0O834tNw0PiiuYgj24yq0b,"Dommage, Dommage (Too Bad, Too Bad)",Andre Kostelanetz & His Orchestra,Pop
5bRidBxrHWaxcSKWXW6j1X,10,0,1966,4b0WsB47XCa9F83BmwQ7WX,He Will Break Your Heart,The Righteous Brothers,Jazz
7d5UJFsmgvLRPxbMPza0Mt,9,0,1966,3EkURHRbSZWjatYLo36NMS,Bad Eye,Willie Mitchell,Blues & Soul
5xqUBuELV3gUlu8Gzl1gqW,9,0,1966,0nDEW2hmRliyOfxJwO2CL9,Sharing You,Mitty Collier,Blues & Soul
49E7N2PS6PsPdXd1h2XVWa,9,0,1966,3xIkJAnwLy7NwZpPwvaSPc,"In the Basement, Part One",Sugar Pie DeSanto,Blues & Soul
1sEGcNGRTUSYXQmVNIvlEM,9,0,1966,58CohJpaPmE4H0fXEAnt4i,My Answer,Jimmy McCracklin,Blues & Soul
79cCmqj7PZpdlnjtFORGEO,9,0,1966,4nts0oxMT67lVUoi5Kjxrb,I Feel a Sin Coming On,Solomon Burke,Blues & Soul
7l9DlqEWqgKVDIzWIeoObf,9,0,1966,6qI4LTzMRpTxRzMZPvv2C6,Let's Fall In Love,Peaches & Herb,Blues & Soul
3y86HtbwgvflMylhzBcF9m,8,0,1966,4nts0oxMT67lVUoi5Kjxrb,"Baby, Come on Home",Solomon Burke,Blues & Soul
7fGxTzsb6osVBnvwVasOL9,8,0,1966,6KWcxMWVNVIYbdOQyJtsSy,I'll Be Home,The Platters,Jazz
62k7oaajknbA5be6frZMZf,8,0,1966,4VnomLtKTm9Ahe1tZfmZju,Think Twice (Version X) - Jackass Bad Grandpa Mix,Jackie Wilson,Jazz
324zxcmKjfTtBT0u2qzA9o,8,0,1966,6ycoXr0Ayd89vFUT6BOiWo,Philly Dog,Herbie Mann,Jazz
2jHfXdCLibrI1J56LnUAZv,8,0,1966,6lHC2EQMEMZiEmSfFloarn,To Show I Love You - Mono,Peter And Gordon,Pop
5jlpKLVutiVG9f9CMYkJRF,7,0,1966,1bvo51530qqjHyHapoE7N2,Where The Sun Has Never Shone,Jonathan King,Pop
5BCcTvJhJ2cEAM9IUSh7vI,7,0,1966,49czbwrhT97D0tODGwDyLs,Yesterday Man,Chris Andrews,Rock
10IBTu8gY4srVpgqSuHz8Q,6,0,1966,5PmZd7YOaUgQwhOja44fmZ,I Need Love,Barbara Mason,Blues & Soul
6YH8kXEqVrUXzQ6NiM4yze,6,0,1966,7mXnN0kZ67wigGTn1OuNkD,I Struck It Rich,Len Barry,Blues & Soul
2oWu4i4rYXIs37J1X3epmn,6,0,1966,3EY5DxGdy7x4GelivOjS2Q,Spanish Nights And You,Connie Francis,Jazz
0puKKRrt0j7O8wDroYOedE,6,0,1966,43ZHCT0cAZBISjO8DG9PnE,Blue River,Elvis Presley,Rock
3RmCMsQqyCf1eHkZY2XLhO,6,0,1966,5bLcI9Jo6RyrrHzG9veVyn,Big Time,Lou Christie,Pop
4gV6udxJ0qa7AxawFVBaGc,5,0,1966,2uNpV18izVIP7DNusoWbT5,Love Me,Bobby Hebb,R&B & Funk
6SjGDzedCsjBZwfdBrDnXs,5,0,1966,63qOOnxbI8rVgpakjpnFBp,It Was A Very Good Year,Della Reese,Jazz
782vPjnKnArAMoYF8JUTkO,5,0,1966,3KtW4xANJkgfEnFgMxaj8h,Mine Exclusively,The Olympics,Pop
0W9CqefGJjHzUfM5zE4VsH,5,0,1966,0U2mUJuJkthantMGmsJygP,For Your Precious Love,Jerry Butler,Pop
2u6KGhZ5F9y2TUBa9UanzE,5,0,1966,05S6yFOzexsgurWstJlBqK,Every Day & Every Night,Trolls,Rock
7sZurBHnQEJ8urcIu2Mvy1,5,0,1966,7izkpvBGc31hUccjdSNz8k,Secret Love,"Richard Groove"" Holmes""",Jazz
53qO57yx0LA4Cotli9WlLl,4,0,1966,6hnWRPzGGKiapVX1UCdEAC,Let's Go Steady Again,Sam Cooke,Jazz
4gjUJOXFg70Uuq12EAC53R,4,0,1966,2zpFG5cvw00QmrYTUsjApa,Look in My Eyes,The Three Degrees,Pop
1VOa4gAfFLXF18Fda5SnwJ,4,0,1966,72OaDtakiy6yFqkt4TsiFt,Behind The Door,Cher,Pop
03Yzlc8pGvWxRFeN7zxlTa,4,0,1966,3J11x63maeBtbx8zXgzftQ,Function At The Junction,Shorty Long,R&B & Funk
1k9rx6o8vBnaWTBoYsjM68,3,0,1966,7jmTilWYlKOuavFfmQAcu6,"Sam, You Made The Pants Too Long",Barbra Streisand,Jazz
4iK3b3u7XdnC677gp9AaG9,3,0,1966,5BcZ22XONcRoLhTbZRuME1,Stop,The Moody Blues,Rock
0wvcESUuD3yKzs0PAVpMiv,3,0,1966,6gOZp4VmgZVkbvEjIwzsTJ,Baby I Love You,Jimmy Holiday,Blues & Soul
50nZXZID6sNOP0XIweYRmE,2,0,1966,6YROFUbu5zRCHi2xkir5pk,3000 Miles,Brian Hyland,Jazz
30dMTr9lf6E4l3TOx9DBG0,2,0,1966,59fzcTUsoozikLmRY1SwHS,Love Attack,James Carr,Blues & Soul
7G0PEVKFCSmjyYVIGLMPHB,2,0,1966,0Ma8KxtvoIDSU5fHtuTS9F,That´s The Tune,The Vogues,Pop
7nHpusEs6QsRM2dDQVsuDo,1,0,1966,6yrBBtqX2gKCHCrZOYBDrB,The Other Side of This Life,"Peter, Paul and Mary",Country & Folk
1Qf3si9AhOhAgYkF1md0FB,1,0,1966,7CyeXFnOrfC1N6z4naIpgo,I Can Hear Music,The Ronettes,Pop
4gV2KaZPxYtt0NdNiMgW4t,1,0,1966,6k3YMXJ1MJLgUEAlSPC6hA,Safe And Sound,Fontella Bass,Pop
0N9r5cg38i9ybccOJeyewM,1,0,1966,2Wzja2jxZnsEa22GH7VzZA,Help Me (Get Myself Back Together Again),The Spellbinders,Blues & Soul
01KH1e2NXBBW5XpAFwEe7F,1,0,1966,3i9hP422d2KMjaupTzBNVS,Gimme Some Lovin',The Spencer Davis Group,Avant-Garde & Experimental
4i7mbnAXwZDFCWLcPwiq6F,1,0,1966,4esm0n9pRbF92yRNlY59RG,Greetings (This Is Uncle Sam),The Monitors,R&B & Funk
0nz36RT2n1Jzpsj409vMAr,1,0,1966,0MPtuQaV2GiRdLjAkPOaan,We Got The Winning Hand,Little Milton,Blues & Soul
2XkuSbp5say8nZW8g6156Z,1634,1,1965,05sRO4JdAtJGyZQOTb6kSL,Wooly Bully,Sam The Sham & The Pharaohs,Pop
2PzU4IB8Dr6mxV3lHuaG34,1409,1,1965,22bE4uQ6baNwSHPVcDxLCe,(I Can't Get No) Satisfaction - Mono Version,The Rolling Stones,Rock
5GMw6X6BbCDGO9gApQYRSa,1403,1,1965,4b0WsB47XCa9F83BmwQ7WX,You've Lost That Lovin' Feelin',The Righteous Brothers,Jazz
0ZQ6ckgerHYM5mOUxTl99Q,1399,1,1965,6nKqt1nbSBEq3iUXD1Xgz8,Downtown,Petula Clark,Jazz
0dQ9lg1dRPNc7Cx2v3QphO,1388,1,1965,4jZOiPysIzYxbDcDEOZmhu,"The In"" Crowd""",Ramsey Lewis Trio,Blues & Soul
6b6IMqP565TbtFFZg9iFf3,1382,1,1965,7fIvjotigTGWqjIz6EP1i4,"I Can't Help Myself (Sugar Pie, Honey Bunch)",Four Tops,Pop
43wMcgNk8o3Qx7jxg3Lkfo,1382,1,1965,1XICntAIOLc3OPozkykv39,You Were On My Mind,We Five,Pop
7DD7eSuYSC5xk2ArU62esN,1334,1,1965,3WrFJ7ztbogyGnTHbHJFl2,Help! - Remastered 2009,The Beatles,Rock
4Vg7LnOjxBYClAgb3n4NIo,1331,1,1965,48YxSlb23RAaCd4RyHcV9V,Can't You Hear My Heartbeat,Herman's Hermits,Jazz
4qvdAp6MMl59RjaTOti9QD,1299,1,1965,3oDbviiivRWhXwIE8hxkVV,"Help Me, Rhonda",The Beach Boys,Pop
1Vzr9AOdHw65UHoK1Vuxls,1288,1,1965,43ZHCT0cAZBISjO8DG9PnE,Crying In the Chapel,Elvis Presley,Rock
2SWBfqj1FrS8t8z56G55rP,1264,1,1965,71lGEtP9qYXDsSXjfexTqO,I Got You Babe,Sonny & Cher,Jazz
0i7O5MtSTXvR4BEY7stpjF,1254,1,1965,6etIM3JbzGPxTdfNWWfsVH,Hang On Sloopy,The McCoys,Pop
745H5CctFr12Mo7cqa1BMH,1248,1,1965,3RwQ26hR2tJtA8F9p2n7jG,My Girl,The Temptations,Blues & Soul
6VzM9C7CXyn1BQdgTJVqDx,1241,1,1965,1rHh0AI30JhKrbzKIFjFNd,Shotgun,Jr. Walker & The All Stars,Pop
3ddVMNawf9ti6vqFeZ6rQi,1215,1,1965,1RP2UpEaRzkF0Id3JigqD8,King Of The Road,Roger Miller,Christian
1qBspWKwhCPUFOTrixq4VR,1204,1,1965,48YxSlb23RAaCd4RyHcV9V,Silhouettes,Herman's Hermits,Jazz
263Iuyk08ks1v6FIudUIGD,1196,1,1965,22bE4uQ6baNwSHPVcDxLCe,Get Off Of My Cloud - Mono Version,The Rolling Stones,Rock
2qhASBzpbFhPRtrnZ5lLnz,1183,1,1965,4b0WsB47XCa9F83BmwQ7WX,Unchained Melody,The Righteous Brothers,Jazz
0Arrnl9EB7LtzPISpNBQQf,1179,1,1965,0DAqhikcMKLo2lPADVz2fs,Cara Mia,Jay & The Americans,Jazz
6gJyJsLvGVCQane5HVV9rC,1177,1,1965,09L3cUdx0hq6qn5bKuJJ4I,A Taste Of Honey,Herb Alpert & The Tijuana Brass,Jazz
7n9i7x2fXDmgCsGExP5CrW,1169,1,1965,0XTxadWXVyfB8eTIYOjMYj,This Diamond Ring,Gary Lewis & The Playboys,Jazz
0U2qjjKAGyednhFU0fxw1B,1167,1,1965,7CX29P9at96WXxJ89hqZ24,Keep On Dancing,The Gentrys,Pop
1sQ5WUWw3JrsSEhdiQlfRt,1166,1,1965,7dedWAqd0IKTdCiqiadUrV,I'll Never Find Another You,The Seekers,Jazz
2HCaIYjkvWSZzaSKUoOh3d,1157,1,1965,1PCZpxHJz7WAMF8EEq8bfc,Mr. Tambourine Man,The Byrds,Rock
11stBzVGZLgGdq9cvCIZHp,1153,1,1965,48YxSlb23RAaCd4RyHcV9V,Mrs Brown You've Got a Lovely Daughter,Herman's Hermits,Jazz
0vw0r9ojTlR4IUfRitsiT6,1143,1,1965,57bUPid8xztkieZfS7OlEV,Stop! In The Name Of Love,The Supremes,Pop
1GY8zOFi8rC39xXnD0tKO8,1129,1,1965,6k3YMXJ1MJLgUEAlSPC6hA,Rescue Me,Fontella Bass,Pop
6JT9qYS4dCxV0sZgYB5e57,1119,1,1965,5bHjVR4F2Tfq4Ha6x7K6wU,Yesterday,Rockabye Baby!,Children's
2gZpW5pTZkimGG98loFSl2,1098,1,1965,5PmZd7YOaUgQwhOja44fmZ,Yes. I'm Ready,Barbara Mason,Blues & Soul
4HjwGX3pJKJTeOSDpT6GCo,1094,1,1965,1T0wRBO0CK0vK8ouUMqEl5,What's New Pussycat?,Tom Jones,Jazz
7CZiDzGVjUssMSOXrDNYHL,1086,1,1965,3WrFJ7ztbogyGnTHbHJFl2,Ticket To Ride - Remastered 2009,The Beatles,Rock
7dQP6ESUYUMYUAnGkdyjXi,1082,1,1965,6nKqt1nbSBEq3iUXD1Xgz8,I Know a Place,Petula Clark,Jazz
4WMgiEJjatfjI7vEHxknAL,1075,1,1965,5UloVKzUNJcjORzhhTWWiJ,The Name Game,The Karaoke Channel,Other
1Zi2ezNOqt9y9irC11xYpN,1071,1,1965,6xdkfNRMtBzeu7t4wyum2X,Eve Of Destruction,Barry McGuire,Pop
