artist_id,artist_name,followers,popularity,artist_type,genres,main_genre
5TtUi0QdWZ9McITIOceTfp,The Fifth Estate,124,8,-,"['bubblegum pop', 'classic garage rock']","Pop"
5TVL4FXEntBYZb3ujyt6fH,The Blind Boys Of Alabama,25125,46,band,['gospel singers'],"Christian"
5TW0zQlLgQTrEojpjJ4sFx,Original Broadway Cast of George M!,19,0,-,[],"Unknown"
5TYe8MT9vU4uQe9JuTgFlF,Frankie Miller,201,17,-,[],"Pop"
5tyf3H4sgUqM5DxTUXe6Sg,Free Style,3698,41,-,['electro'],"Electronic"
5tZo7rC9bqWAmhJ1bsejXb,Ace Cannon,1440,25,band,[],"Jazz"
5u15ozs1bXTC2vJTPt2tpM,Gina Thompson,6686,31,singer,['hip pop'],"Pop"
5U16QlMnlSAhkQxBZpLyLO,The Pretty Things,52545,41,band,"['art rock', 'blues-rock', 'british blues', 'british invasion', 'classic garage rock', 'classic rock', 'country rock', 'experimental', 'experimental rock', 'folk rock', 'freakbeat', 'merseybeat', 'protopunk', 'psychedelic rock', 'pub rock', 'singer-songwriter']","Avant-Garde & Experimental"
5U1hvFSd8ETk1fuLsI6kZp,The Karaoke Universe,93,15,-,['karaoke'],"Other"
5u1yDuCoxRODm86FhVqUU2,Ours,6419,27,-,[],"Unknown"
5u3A3inCFA998oODFCRk6S,Peter Hook and The Light,7679,29,band,[],"Unknown"
5U8a1iaV0mBkPYgtEdh4lq,Smart E's,1181,19,band,['hardcore techno'],"Electronic"
5u9Gwvcam6HULB4DuEGLnf,Perfect Stranger,6834,28,-,"['indian indie', 'progressive psytrance']","Rock"
5ub4gS30ap9kUPwPABCZfa,Rob Jungklas,157,4,singer,[],"Unknown"
5ub7Df8emOoLsyI2cvWXJ1,The Popcorn Buckets,305,9,-,[],"Unknown"
5UBLqIfKvD6GNuZefZQ504,The Marvelows,177,17,band,"['chicago soul', 'doo-wop']","Blues & Soul"
5uCXJWo3WoXgqv3T1RlAbh,Katie Melua,277408,62,singer,"['uk pop', 'vocal jazz']","Pop"
5udgy2xk333j33hKnwDz8O,David Grisman,33257,52,band,"['bluegrass', 'jam band', 'jamgrass', 'jazz violin', 'old-time', 'progressive bluegrass']","Country & Folk"
5UdPkKWd8YNR5xGcmqH9QJ,Jason Weaver,4195,66,singer,['movie tunes'],"Other"
5uFqO7FceiE84xjEjFtQLX,Skyy,64284,41,-,"['disco', 'electro', 'funk', 'post-disco', 'quiet storm', 'urban contemporary']","Electronic"
5uG50qso5XAfxs6BeXdnld,Manuel GalbÃ¡n,1092,47,-,[],"Unknown"
5ugjlc51azqrMoBLLbOnIg,The Smothers Brothers,3643,22,singer,['comic'],"Other"
5UgYIWTgZ9x2aPUrWkaWop,David Kershenbaum,102,50,-,[],"Unknown"
5UHeeAHp48bScX1RfoUt8m,Artists Stand Up To Cancer,3020,28,band,[],"Other"
5uiEF5htEqJgHcOajZ25ns,Blinded Hearts,527,55,-,['german dance'],"Electronic"
5UJ2v7pHzoP0qg6aEIJCYq,Pat Cooper,8,1,-,[],"Unknown"
5ujCegv1BRbEPTCwQqFk6t,John Fogerty,386380,60,band,"['blues-rock', 'classic rock', 'heartland rock', 'mellow gold', 'rock', 'roots rock']","Blues & Soul"
5UjqeSp9dX6Nrge7WdDukr,Roni Size,46299,44,DJ,"['big beat', 'breakbeat', 'drum and bass', 'electronic', 'hardcore techno', 'jungle', 'liquid funk', 'trip hop']","Electronic"
5ukRxzaJiJLe6khkJeIHOn,Martin Phipps,4410,44,-,"['british soundtrack', 'soundtrack']","Other"
5Ul6r5lUSOraWUidNnsILZ,Michael Monroe,20210,40,band,"['glam metal', 'hard rock', 'sleaze rock']","Metal"
5UloVKzUNJcjORzhhTWWiJ,The Karaoke Channel,26290,40,-,['karaoke'],"Other"
5uMNhVG30JzeZ5xtPb1tqR,The Casualties,81476,48,-,"['hardcore punk', 'oi', 'punk', 'skate punk']","Rock"
5UMXN6PGxu3uqDwpBSMn8A,The Roc Project,246,22,DJ,['deep progressive trance'],"Electronic"
5UNbx86AT5Yi5FZtDdlFLs,The Reflections,148,18,-,[],"Unknown"
5UoRKL6kLwjYWQLl6QSHAs,Rod Hart,86,13,-,[],"Unknown"
5UOUIAVPngHmNAv0rkY1Ph,Meri Wilson,222,14,singer,[],"Unknown"
5uOVb4hLSQVbHbVVt27tV1,Frida,15695,43,-,['classic swedish pop'],"Pop"
5UoVLCWzOKMIJ9iioof9OD,CeCe Peniston,46547,55,singer,"['diva house', 'hip house', 'vocal house']","Electronic"
5upLeyz8OjRZcbFuXOF59B,Tim Curry,17082,50,singer,['hollywood'],"Other"
5UQO8IQ2YE4eRUrGtHygB8,Robin Scott,295,40,-,['psychedelic folk'],"Avant-Garde & Experimental"
5UqTO8smerMvxHYA5xsXb6,Sonic Youth,545612,62,band,"['alternative rock', 'blues-rock', 'dance rock', 'dream pop', 'experimental rock', 'garage rock', 'indie rock', 'lo-fi', 'modern rock', 'new wave', 'noise pop', 'noise rock', 'post-punk', 'rock']","Rock"
5UR2Ohlvs9osiEwbJVQHiq,The Go Getters,13292,41,-,"['psychobilly', 'rock-and-roll', 'rockabilly']","Rock"
5UR6OHNF46oiFXFwTieBGu,Liquid Smoke,246,7,-,[],"Unknown"
5uSY4FF3dZMCVSkZslKCHi,Michael Schenker Group,78813,45,band,"['album rock', 'german hard rock', 'glam metal', 'hard rock', 'metal', 'neo classical metal', 'rock']","Rock"
5uTJLo3c4ZHpH8oEwGxYUN,Lower Dens,62579,46,band,"['art pop', 'baltimore indie', 'chillwave', 'dream pop', 'freak folk', 'garage psych', 'indietronica', 'noise pop', 'nu gaze', 'preverb', 'transpop']","Avant-Garde & Experimental"
5UtQf6Eqewo02lVCo3lImQ,Tha Dogg Pound,362935,58,band,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hyphy', 'pop rap', 'rap', 'southern hip hop', 'west coast rap', 'west coast trap']","Hip Hop"
5uv2Sfd9jIDiHtQMZ5p38z,Sarah Kelly,1613,17,-,"['christian alternative rock', 'christian music']","Christian"
5UVftEhSsIg0kkXlmfhB6M,Hot Hot Heat,79302,48,band,"['canadian rock', 'dance-punk', 'garage rock', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'victoria bc indie']","Rock"
5uwRBFpU9SQ9s2Us0nlXkk,Betty Harris,4770,34,singer,"['rhythm and blues', 'southern soul']","Blues & Soul"
5UXGUMu5d2AJ2oYoARGpST,Bobby Wood,19,7,-,[],"Unknown"
5uxkcHbgyNbyzq1nyChvCa,Sandie Shaw,33919,42,singer,"['adult standards', 'brill building pop', 'british invasion', 'bubblegum pop', 'classic uk pop', 'merseybeat', 'rock-and-roll']","Jazz"
5UxU5K1JLQc0M0l3QaiuGf,Kathie Lee Gifford,530,26,-,[],"Unknown"
5UyJW2eCOuXtyYftgbMxZG,James Last,56378,53,-,"['ballroom', 'easy listening']","Electronic"
5uYXMC13cIUulobh204QuK,The Mighty Mighty Bosstones,177300,58,band,"['boston punk', 'boston rock', 'punk', 'ska', 'ska punk', 'skate punk']","Rock"
5UzGtBBwUB77l2ZI4fbfig,Ron Kenoly,49258,46,singer,"['classic praise', 'gospel', 'world worship', 'worship']","Christian"
5v0aP96grdt495fENdbRyf,Papa Juggy,20,21,band,[],"Unknown"
5V0MlUE1Bft0mbLlND7FJz,Ella Fitzgerald,1395733,72,singer,"['adult standards', 'jazz blues', 'soul', 'swing', 'vocal jazz']","Jazz"
5v0XTlB9FqNvfBfnw8n5b0,Statik Selektah,61884,58,DJ,"['alternative hip hop', 'boom bap', 'boston hip hop', 'hardcore hip hop', 'hip hop', 'southern hip hop', 'underground hip hop']","Hip Hop"
5v2kOxI1SijfvmD7cuj36t,Ameritz Karaoke World Stars,25,8,-,['karaoke'],"Other"
5V2urhkwH9CIcojcYnvKRg,Leaders of the New School,42347,34,band,"['east coast hip hop', 'hardcore hip hop', 'hip hop']","Hip Hop"
5V5NZ8y72BgxpB6rN4XxtI,The Exies,37240,45,band,"['alternative metal', 'hard alternative', 'nu metal', 'post-grunge']","Metal"
5v61OSg53KaQxGMpErkBNp,Anberlin,218468,58,band,"['christian alternative rock', 'christian rock', 'dreamo', 'emo', 'pop punk', 'pop rock', 'post-grunge', 'screamo']","Christian"
5v6wlK6GCKVovWMbPqSHNy,Fireflight,197817,51,band,"['christian alternative rock', 'christian music', 'christian rock', 'pixie', 'pop emo']","Christian"
5v74mT11KGJqadf9sLw4dA,Cannonball Adderley,108632,54,-,"['bebop', 'big band', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz blues', 'jazz funk', 'jazz fusion', 'soul jazz', 'swing', 'vocal jazz']","Jazz"
5v7efr4mqt3RQxkT0Mmh5g,Faydee,90417,61,singer,['romanian pop'],"Latin"
5V7OAv6vGynTbLAhi2MaRA,Natural Selection,34,17,-,['minneapolis sound'],"Rock"
5v8bwWRbu7AI3YFhzoM6Ha,The Mills Brothers,39036,48,-,"['adult standards', 'big band', 'lounge', 'swing', 'vocal harmony group', 'vocal jazz']","Jazz"
5v8jlSmAQfrkTjAlpUfWtu,Perry Como,183482,59,singer,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'vocal jazz']","Jazz"
5V9pNqcN25JXuH88g7lq2o,Joey Scarbury,2057,40,singer,"['soft rock', 'yacht rock']","Rock"
5Va9LuEmaZxnbk1gMnjMD7,Arrested Development,98602,56,-,"['atl hip hop', 'conscious hip hop', 'hip hop', 'rap']","Hip Hop"
5VAErlnVRxRQk8ZvZt6i7e,Kinky Friedman,5638,29,singer,"['outlaw country', 'texas country']","Country & Folk"
5vBKu1igxFo6g1sHADkIdg,Kate Nash,305920,60,singer,"['anti-folk', 'electropop', 'folk-pop', 'lilith', 'piano rock']","Avant-Garde & Experimental"
5vBSrE1xujD2FXYRarbAXc,Years & Years,1108655,76,band,"['dance pop', 'gauze pop', 'pop', 'tropical house', 'uk pop']","Pop"
5vbtZfRJjn2QLhPhtYpiqi,Daron Malakian and Scars On Broadway,67101,54,-,"['alternative metal', 'nu metal']","Metal"
5VcrwzYyoX3WUTbkaqcIvN,Lenny Williams,34528,40,-,"['classic soul', 'quiet storm']","Blues & Soul"
5vDJaMnB76SSB1l9t2QqAG,Justin Feber,4,0,-,[],"Unknown"
5VDmBevaLkMLnK0rLOjijw,Teddy Riley,6420,53,-,['new jack swing'],"R&B & Funk"
5VF0YkVLeVD4ytyiyVSIiF,Dirty Projectors,180876,54,band,"['art pop', 'brooklyn indie', 'chamber pop', 'chillwave', 'experimental pop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'noise pop', 'stomp and holler']","Avant-Garde & Experimental"
5vFD7dGfKT0qcTNmcgdP4x,Dirty Dancing High School,593,3,-,[],"Unknown"
5VfqJBmXcf6ZqXoGij5qTE,Tevin Campbell,415843,58,singer,"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']","Pop"
5VGhQcrTSOCL9AWSMEZdPR,Mylon LeFevre,4037,25,band,['deep christian rock'],"Christian"
5ViORA1xMSmL77eTxmzZPZ,Cover Guru,4423,33,-,['workout product'],"Other"
5vMAKlvvMNSRQRYCAvpG6S,Brandy Clark,31143,40,singer,"['contemporary country', 'country pop']","Country & Folk"
5vngPClqofybhPERIqQMYd,George Strait,1444526,76,singer,"['contemporary country', 'country', 'country road']","Country & Folk"
5VpGjLseyraVCLxc49SzWC,Nina Sky featuring Jabba,427,34,-,[],"Unknown"
5VsnsidRkNra032fmZULdL,Grandmother Miracles,20,0,-,[],"Unknown"
5vSQUyT33qxr1xAX2Tkf3A,Clams Casino,122065,67,-,"['experimental hip hop', 'indietronica', 'underground hip hop', 'witch house']","Avant-Garde & Experimental"
5vWhw0XzIKRr5YUsYB2w3m,Darrell Banks,4381,30,singer,"['motown', 'northern soul', 'southern soul']","R&B & Funk"
5vwWDRwjVCilY1uYVfJfLL,David Bazan,20863,37,band,"['dreamo', 'stomp and holler']","Rock"
5VX8hxrcfJWwaTLiqGUHG3,TobyMac,715168,70,-,"['ccm', 'christian alternative rock', 'christian hip hop', 'christian music', 'worship']","Christian"
5VXoEqLAQabJixLonXrf5M,The Letterman,3907,25,-,[],"Unknown"
5vxrwBSrp97OheUFo7yVsl,The Third Power,475,7,-,['psychedelic blues-rock'],"Rock"
5Vz7hlMWR4OFye64dYoGm0,Cross Canadian Ragweed,102849,56,band,"['outlaw country', 'red dirt', 'texas country']","Country & Folk"
5vZr4eKCIxujg3mPZaHGcS,Cool Breeze,3321,20,-,[],"Unknown"
5vZVFcCRwXQi3YPWumsjVP,The Daisy Dillman Band,80,2,-,[],"Unknown"
5W0GCoUUwU3SF6qpJanlug,Paul Stanley,64200,43,band,"['glam metal', 'hard rock']","Metal"
5w3OeUdGKU8GbS4mjiT4YG,Choppa,397,30,-,[],"Unknown"
5W5bDNCqJ1jbCgTxDD0Cb3,Willie Nelson,906376,74,singer,"['country', 'nashville sound', 'outlaw country', 'singer-songwriter', 'texas country', 'traditional country']","Country & Folk"
5W6gs1V54kOPUgBxBLkY1z,Bob Lind,1616,30,singer,[],"Country & Folk"
5w75MoT8FfcGOMgjgrj1cz,Richard Thompson,48483,50,singer,"['alternative country', 'british folk', 'country rock', 'folk', 'folk rock', 'folk-pop', 'lilith', 'roots rock', 'singer-songwriter', 'traditional folk']","Country & Folk"
5w834ZosnqiBBV8xXCi3oD,Willie Hutch,35887,43,singer,"['classic soul', 'funk', 'quiet storm', 'soul', 'southern soul']","Blues & Soul"
5w9WL4qyKKLHydMWm1rXIw,Pastor Troy and The Congregation,540,5,-,[],"Unknown"
5Wabl1lPdNOeIn0SQ5A1mp,Cocteau Twins,239325,59,band,"['alternative rock', 'art pop', 'art rock', 'chamber psych', 'dance rock', 'dream pop', 'ethereal wave', 'folk-pop', 'indie rock', 'melancholia', 'new wave', 'new wave pop', 'noise pop', 'post-punk', 'scottish indie', 'shoegaze', 'singer-songwriter', 'slow core', 'trip hop']","Rock"
5wBDD4FNJvob5fAGkAIQ92,Lil' Mo,105887,59,singer,"['hip pop', 'r&b', 'urban contemporary']","Pop"
5wbIWUzTPuTxTyG6ouQKqz,Phish,285822,62,band,"['blues-rock', 'jam band', 'pop rock', 'roots rock']","Blues & Soul"
5Wcc9ojw03wJUXhgkToSD6,Smith,2877,36,rapper,[],"Unknown"
5we1lHb5o9tNMyo47XXWFN,Esther Satterfield,271,20,singer,[],"Unknown"
5WedTUDKS8Ui8MnQEfyiPk,Scarlett & Black,138,13,duo,[],"Unknown"
5wfTNhhtnBtRwfoqZnHonC,Voice Of The Beehive,6686,29,band,"['candy pop', 'new wave pop']","Pop"
5Wfvw7rDz7HA6gE2z6QhqO,Joseph,62781,55,-,"['folk-pop', 'indie folk', 'new americana', 'stomp and holler']","Pop"
5wFXmYsg3KFJ8BDsQudJ4f,Manchester Orchestra,260671,62,band,"['dreamo', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'stomp and holler']","Rock"
5WgFqEMl25p2laV6IURqNI,Fannie Flagg,2,0,-,[],"Unknown"
5WGJeKhqVQnItDnS67kbGC,Tony Clarke,1340,28,-,['northern soul'],"Blues & Soul"
5WglKKRgHpAp0K1wvW2dVI,Preashea Hilliard,15299,35,-,"['gospel', 'praise']","Christian"
5WId4o5jdGVhptNU0uqKxu,St. Lucia,185550,59,-,"['alternative dance', 'chillwave', 'electropop', 'indie pop', 'indie poptimism', 'indietronica', 'metropopolis', 'modern rock', 'neo-synthpop', 'nyc pop', 'shimmer pop', 'vapor soul']","Electronic"
5WimOFbBnCU5wI6t5PPpEk,Shocking Blue,47939,54,band,"['folk rock', 'nederpop', 'psychedelic rock']","Country & Folk"
5wjKPzpc5xkAuPxaSXaUXJ,Autopilot Off,9511,36,band,"['pop punk', 'skate punk']","Rock"
5WK3Lm6qpI1jAJerFAeFve,Band,325,19,-,[],"Unknown"
5wKpYtFnMb1OgGxuJsmrPY,Roy Head,628,25,band,[],"Unknown"
5wLCYIHgd7kXSFEf1oOh8R,Ace Spectrum,416,14,band,['classic soul'],"Blues & Soul"
5WM2QZxPsbSfFrt4ibSDBi,Stellar Kart,32328,38,band,"['ccm', 'christian alternative rock', 'christian music', 'christian punk', 'christian rock', 'worship']","Christian"
5WM5zPOswRcPu07rxP2dQv,Hugh Laurie,162580,49,singer,['comic'],"Other"
5wM97w4WBDy5cMwf5vuwp6,Giannii,27,6,-,[],"Unknown"
5WNrJrTNTBhemtVkc1MDrm,Tom Fogerty,340,15,-,[],"Unknown"
5WooWF4HvIcgW0BDA2VBPN,Gemstar,5510,54,-,[],"Unknown"
5wpAZyZ6oYZtHkl5HBJZXc,The Textones,133,6,-,[],"Unknown"
5wpEBloInversG3zp3CVAk,Jeremy Camp,508718,61,singer,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'world worship', 'worship']","Christian"
5WpHJJKKIF62r8hJfWUwID,Chad Mitchell Trio,3095,19,band,['american folk revival'],"Country & Folk"
5wPoxI5si3eJsYYwyXV4Wi,N.E.R.D,485610,65,band,"['hip hop', 'pop rap', 'rap']","Hip Hop"
5wpS6LUdQYMoAreKITVtrH,Amazing Rhythm Aces,10761,40,band,"['country rock', 'folk', 'outlaw country', 'roots rock', 'singer-songwriter', 'southern rock']","Country & Folk"
5WRElKaZsn1tGnrgmJVAeO,Cam,108165,60,singer,"['contemporary country', 'country pop']","Country & Folk"
5Ws3s6lSP4Un8kQf8CrAta,Susan Tedeschi,80848,51,band,"['blues', 'blues-rock', 'electric blues', 'modern blues']","Blues & Soul"
5wTAi7QkpP6kp8a54lmTOq,Johannes Brahms,463179,64,-,"['classical', 'late romantic era']","Classical"
5wTdspmxzb8V4ZjvDodpBo,A Touch Of Class,8295,76,band,"['bubblegum dance', 'europop']","Electronic"
5wTpMQz4RtF6dFX9blvMDc,Primitive Radio Gods,14993,43,band,"['pop rock', 'post-grunge']","Rock"
5wugb0kaq0J6nyQ5Xgd17i,Aly & AJ,305286,60,duo,"['dance pop', 'electropop', 'girl group', 'indie poptimism', 'neo mellow', 'pop', 'post-teen pop']","Pop"
5WUlDfRSoLAfcVSX1WnrxN,Sia,13427224,87,singer,"['australian dance', 'australian pop', 'pop']","Electronic"
5wvbmLEn1xBIy0w8Ze2CLr,Reynolds,128,31,-,[],"Unknown"
5WveOcKgaOk617WSgET56R,The Hawks,232,13,-,[],"Unknown"
5WwKEo5A3gZBAvo7pqlqpa,The Inmates,2599,26,-,"['power pop', 'pub rock']","Pop"
5wwleY8YnxnutxOExPVoJb,Killarmy,23265,32,band,['hardcore hip hop'],"Hip Hop"
5WWSL6rElJeUk3Uc1S2RyD,Dead Or Alive,165927,62,-,"['dance rock', 'hi-nrg', 'new romantic', 'new wave', 'new wave pop', 'synthpop']","Electronic"
5WWuo8k0komiDBmtec6gHI,Lynda Randle,11879,40,singer,"['country gospel', 'southern gospel']","Christian"
5wz3xBeUET6xM1yi9tHfRg,The Hit Nation,383,31,-,[],"Unknown"
5X09SRt3qx77eh0XRreLjr,The Almost,49504,45,-,"['christian alternative rock', 'christian rock', 'dreamo', 'emo', 'pop punk', 'post-hardcore', 'screamo']","Christian"
5X0N2k3qMnI8kSrGJT3kfT,Eluveitie,295264,61,band,"['bow pop', 'celtic metal', 'celtic rock', 'folk metal', 'hurdy-gurdy', 'melodic death metal', 'power metal', 'swiss metal', 'viking metal']","Pop"
5X3TuTi9OIsJXMGxPwTKM2,The Young Rascals,62485,52,band,"['brill building pop', 'bubblegum pop', 'folk rock', 'mellow gold', 'merseybeat', 'motown', 'psychedelic rock', 'rock-and-roll']","Pop"
5x5aoKBB8MuJRoV7fjTFAx,Mickey Newbury,5162,37,-,"['folk', 'outlaw country', 'singer-songwriter', 'traditional folk']","Country & Folk"
5X8Tt3rIpdy8VR78KEhZ6C,Newcleus,27427,42,band,"['electro', 'freestyle', 'funk', 'hip house', 'miami bass', 'old school hip hop']","Electronic"
5x9DWz6SpEVu9NgL8aktm2,Long John Baldry,4929,31,singer,"['british blues', 'canadian blues']","Blues & Soul"
5xBSsPfZtPItmn72C2EHVf,Royal Scottish National Orchestra,6677,49,-,"['classical', 'classical performance', 'orchestra']","Classical"
5xBxkwR7MvXaTnF6rlVBm7,Eastside Doughboi $Lim,1,8,-,[],"Unknown"
5XDeFQDarnwpR5WAfD6S0d,Warlock,71707,42,-,"['german hard rock', 'german metal', 'glam metal', 'hard rock', 'metal', 'speed metal']","Rock"
5XDJlfdfbGNJrOJJNxTcdq,Phora,489270,71,rapper,"['deep pop r&b', 'deep underground hip hop']","R&B & Funk"
5XdqZuCT3I1PUbB8kvGW5M,Buffy,1359,28,-,[],"Unknown"
5XDSGEZV9xG35PRLJ0O3hx,The First Edition,2623,43,-,[],"Unknown"
5xeBMeW0YzWIXSVzAxhM8O,of Montreal,191876,57,band,"['alternative dance', 'alternative rock', 'anti-folk', 'art pop', 'athens indie', 'baroque pop', 'chamber pop', 'dance-punk', 'e6fi', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'lo-fi', 'modern rock', 'new rave', 'noise pop', 'stomp and holler']","Electronic"
5XenQ7XfcvQdfIbpLEFaKQ,GoldLink,517916,76,rapper,"['alternative r&b', 'dmv rap', 'hip hop', 'pop rap', 'rap', 'underground hip hop']","R&B & Funk"
5xenrbYhp4IRydrWpBe4Bx,LeToya,346850,43,singer,"['deep pop r&b', 'hip pop', 'r&b', 'urban contemporary']","R&B & Funk"
5xFEMNgpHllYKpXR6wr9zO,Andy Fairweather-Low,628,24,-,[],"Rock"
5xGf0vferh9W3smWe3txU3,The GOASTT (The Ghost Of A Saber Tooth Tiger),24060,35,-,[],"Unknown"
5Xh0e6sCvMXJUNVa4oynvx,Sandy Posey,3895,29,singer,"['brill building pop', 'bubblegum pop', 'merseybeat']","Pop"
5XI6qfoZSiEYtmItjfEX1Q,O.C.,34840,51,-,"['alternative hip hop', 'boom bap', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'turntablism']","Hip Hop"
5XJdV8h0NLbf3CZdfwX3lg,Lord Flacko,559,57,-,[],"Unknown"
5xjOycOXYaQa3DMvbOOPhl,Fat Mattress,1135,24,singer,[],"Unknown"
5xKp3UyavIBUsGy3DQdXeF,A Great Big World,349604,70,band,"['neo mellow', 'piano rock', 'pop rock']","R&B & Funk"
5xLSa7l4IV1gsQfhAMvl0U,B.B. King,1615839,66,singer,"['blues', 'blues-rock', 'classic rock', 'electric blues', 'jazz blues', 'soul blues', 'traditional blues']","Blues & Soul"
5XlSS9O4eHRiJ0hKzbaFQ2,Kari Jobe,610908,64,singer,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'world worship', 'worship']","Christian"
5xO4f5QyPMYnCPRyRveBSD,El DeBarge,128887,47,singer,"['neo soul', 'new jack swing', 'quiet storm', 'urban contemporary']","Blues & Soul"
5XOhQGJMrw4oXDqloMsk76,Polly Browne,99,7,band,[],"Unknown"
5XoM6cP8fQykllfuK5V5TR,The Bobby Fuller Four,9734,49,band,"['bubblegum pop', 'classic garage rock', 'folk rock', 'merseybeat', 'rock-and-roll']","Pop"
5xpkLC1MxiPRiIJUDEzuVm,Odd Future,575615,56,-,"['hip hop', 'rap', 'underground hip hop']","Hip Hop"
5xQaB2JfKU3pi6IqRsHy4G,farfetch'd,616,55,-,"['swedish tropical house', 'tropical house']","Electronic"
5xqbOE3oE6zBEMfpJ3B4MD,Ed Seay,26,39,-,[],"Unknown"
5xQdu6vJP6leBN2eZTxIci,Heffron Drive,80538,42,duo,['post-teen pop'],"Pop"
5xQKoGD7Ql92fWd1uWwKkf,Steve Perry,243179,56,-,"['album rock', 'mellow gold', 'soft rock', 'yacht rock']","Rock"
5xtqw2B8z8JGfDYi2eAZHI,Sonique,23768,51,band,[],"Unknown"
5XTtYYy0hqoC9mpHd6Iexd,The Diplomats,56,3,band,[],"Hip Hop"
5XTyy46AbpxIhvs38nQekJ,Nathan East,13685,42,-,"['instrumental funk', 'jazz electric bass']","R&B & Funk"
5xu1io8t0VKHmTLxFO5JOR,Dave C. Norman,135,2,-,[],"Unknown"
5xUf6j4upBrXZPg6AI4MRK,Soundgarden,2057727,73,band,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'modern rock', 'nu metal', 'post-grunge', 'rock']","Metal"
5xUKGtiP4KvMEJWSQ72SyZ,Special EFX,8837,40,band,"['progressive jazz fusion', 'smooth jazz']","Jazz"
5xUMw9vaS567MBBjsoLslo,Yung L.A.,41783,38,singer,"['atl hip hop', 'dirty south rap', 'pop rap', 'southern hip hop', 'trap music']","Hip Hop"
5xuNBZoM7z1Vv8IQ6uM0p6,JoJo,1364379,67,singer,"['australian pop', 'dance pop', 'electropop', 'hip pop', 'pop', 'post-teen pop', 'r&b', 'uk pop', 'urban contemporary']","Pop"
5XVcYaeSTGZXwxd63aY9Tv,Damien Leith,4208,29,singer,['australian pop'],"Pop"
5xWPOujQqd4wXyB08slZ9Z,Peter Cetera,323163,65,band,"['adult standards', 'mellow gold', 'new wave pop', 'soft rock']","Jazz"
5XXzbirPMlmi5sXeHUHX6F,Emily Saliers,930,12,singer,[],"Unknown"
5y1gFSVnE4DGxUxHeKrGk6,Point Of Grace,97009,42,band,"['ccm', 'christian alternative rock', 'christian music', 'worship']","Christian"
5y2Xq6xcjJb2jVM54GHK3t,John Legend,4650647,83,singer,"['neo mellow', 'neo soul', 'pop', 'r&b', 'urban contemporary']","R&B & Funk"
5Y3Oa62lkjpNzmjWtDwDrc,Robert Wright,28,17,-,[],"Unknown"
5Y4g6bsYzlhsC6jRDQnN4a,Edie Brickell,25709,40,band,"['folk', 'folk-pop', 'lilith', 'singer-songwriter']","Country & Folk"
5Y5TRrQiqgUO4S36tzjIRZ,Timbaland,1428153,77,singer,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'rap', 'urban contemporary']","Pop"
5Y729ErsydFUk0LNrCkdIH,Larry Lee,149,8,-,['deep soft rock'],"Rock"
5Y8EphH8Vdqu5SLj6K5vjj,Tone-Loc,109726,52,-,"['hip hop', 'hip house', 'rap']","Hip Hop"
5Y9xEAGW4GwGJgbiI6W85P,Ritchie Valens,240039,60,singer,"['brill building pop', 'doo-wop', 'rock-and-roll', 'rockabilly']","Pop"
5yBDILLJyNFAjFpECkk7ys,Beady Eye,125875,46,band,"['britpop', 'garage rock', 'indie rock']","Pop"
5YBSzuCs7WaFKNr7Bky0Uf,Olivia,12861,67,singer,[],"Unknown"
5Yc3oYPNlABAj17eZiNJqf,John Pizzarelli,13975,40,-,"['jazz guitar', 'vocal jazz']","Jazz"
5yCd7bxcAc3MdQ1h54ESsD,Houston,5675,44,-,[],"Unknown"
5ydhCWsbFCpHyG2OhgO2og,Morningwood,7700,30,band,['candy pop'],"Pop"
5YE3Wwk5wqQmFXM5qyaM6u,Spooky Tooth,26902,33,band,"['blues-rock', 'british blues', 'classic rock', 'german rock', 'psychedelic blues-rock', 'psychedelic rock', 'symphonic rock']","Blues & Soul"
5YENCIQVzziCFdoVWc26Bn,The Wild Feathers,25615,44,band,"['deep new americana', 'new americana']","Country & Folk"
5YfHAR9oWkNkUFcqjHfyWn,Traknox,63,35,-,[],"Unknown"
5YfuPEvb62ZfeMGuC5E8vW,The Starbugs,168,22,-,"[\australian children's music\""]""","Children's"
5yG7ZAZafVaAlMTeBybKAL,Iggy Azalea,4268202,79,rapper,"['australian hip hop', 'dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop']","Hip Hop"
5YgczGESVzCXzvQN5E6n84,Passion,217,20,rapper,[],"Christian"
