album_id,album_name,popularity,total_tracks,album_type,artist_id
0426RVFAsCAeiUcCOq0J1V,Charley Pride Sings Heart Songs,50,10,album,69Fk1s1lzINOKqoSWjjEiE
045D1HbNHv4R31D9vkL8Ve,Unpredictable,54,15,album,7LnaAXbDVIL75IVPnndf7w
047T4SOTWJlNZKR8uEXO7R,Brighter Than A Thousand Suns,30,14,album,0Zy4ncr8h1jd7Nzr9946fD
049Bq8A5OH3fGJTQHsmqU2,Heartbreak Radio,8,11,album,1vnIL4DMlivP55ioM6KitW
049cyNgcnOq08vv2Qvz3RI,Ohio Express,34,11,album,6EHdKd4m8DzNf9NhVeJSVI
049g2vTXTkorBp4ncKsn8C,Rick Wakeman's Criminal Record,18,6,album,0mkcYaXUbJUs5mJointuzB
04BaNUriK88MZEdnhU3PyW,II,44,14,album,1lZvg4fNAqHoj6I9N8naBM
04bsO604edaafFrGyDcaFy,Keep Smiling,43,9,album,2OLmN3LLWtLF7zerL4VdaX
04BvRPJwuDeuJ3DhbAw9Wg,Nola,55,13,album,1m0B9ak05G0jqDY4ACLhQu
04ByRHePkvb2bUOMOFfnZW,Tao,35,11,album,6IFXsrXBpwbIqtOUOiAa3p
04C5gSGZHzAlVsngSkqFtZ,Fantasy,30,13,album,319yZVtYM9MBGqmSQnMyY6
04CStVqLsHyC1P1WcbSyEQ,Mary Mary,29,1,single,3IYUhFvPQItj6xySrBmZkd
04CSUpiQDvYL3O53vq43iO,Top 25 Praise Songs 2012 Edition,4,35,compilation,0LyfQWJT6nXafLPZqxe9Of
04CuRKgpxxmsxt9xXMCysf,What A Crying Shame,46,11,album,4Ud7lY9V8pOyydumajSW3O
04cwxIJoqjfiAtfvfDHIS7,Monumental,20,14,album,3YdFHML4Yf5xkTlZ9dhy8K
04dGp1GYLSu7ZpqnChyxS4,Cat Stevens Greatest Hits,1,11,album,15paYhdqCbfArYDSOO3Hwl
04EajKw866bzJn3EW8HOdQ,Painting With,47,12,album,4kwxTgCKMipBKhSnEstNKj
04fnFSJtU2eNjdROVOanL1,Piano Sampler,13,9,compilation,0LyfQWJT6nXafLPZqxe9Of
04G0YylSjvDQZrjOfE5jA5,We Sing. We Dance. We Steal Things.,81,12,album,4phGZZrJZRo4ElhRtViYdl
04gAskFzNlJrr2Ap1Ednnl,Brand New,64,12,album,4AapPt7H6bGH4i7chTulpI
04gILjlywT6IwJEpmmF5NB,Bitter Sweet,26,10,album,6vuD08WKtmp1yc7kQx1rBm
04gPkZmaGuwMcCNAr4W9w8,Paracosm,43,9,album,5juOkIIy18sFw9L30syt1Z
04IAkH0X6ZDu6T35zD8KQy,Thirsty,53,13,album,5r0KYGxdIZEHZ6z6XbkVbo
04iFpIf2KbXuxpy6uRlTfO,High Country Snows,37,11,album,0cA5Tg15TwARIRZeiNT1RO
04kK44hyDK1A4Yf9m4MejV,Measure For Measure,37,17,album,3IUisqn0mluZR0LITs8Sqk
04LA627e5aWhsk2yxMC0c3,Stay With Me Tonight,17,1,single,5qUHCOUsvVKUpVrMMmztMK
04LQyf4oDOjMPtEfOiN8vy,Out On a Limb,3,2,album,6HZ1CtBcg9FroAS7taeCIp
04mqej2VPYCufws8yIFWEy,Hello Fascination,44,13,album,53M4Iv2RkzzxFFvW2B1jhC
04nhRulMSOvcRCGRTa7I5l,Go for Your Guns,49,10,album,53QzNeFpzAaXYnrDBbDrIp
04nlrp346ZfIBhxsNOxpqe,I Remember Yesterday,42,8,album,2eogQKWWoohI3BSnoG7E2U
04NPh9S2gPzYveqlJYQ0V8,Love & Sex,62,16,album,2jSGzJw0ebJLu7OLVSOcBP
04p6m20CMtSxI5DrqDDe78,One Of A Kind (EP),59,6,single,30b9WulBM8sFuBo17nNq9c
04pDr5SETgRTK1wTNOfgmd,Joint Venture,11,22,album,0jx4hPtb5enLdBDdHKuSgf
04ptaNlPVcu7kclQ16aBbq,"Africa, Center Of The World",8,2,single,6R9Mv0bgGE4Tqxna1q5Mrj
04rz93AqGy9JduzV3K81Dh,The Lord Of The Rings: The Fellowship Of The Ring,70,18,compilation,0LyfQWJT6nXafLPZqxe9Of
04SbDXe6FNsV9uijrhQTDD,Peace On Earth,6,12,album,6CTNhXJKT6SdsQspUDIGiY
04ThXm3o86rcG44z9XVAws,Like To Get To Know You,19,12,album,12V5Y0dEdRroUCBr95IXO9
04TlWfr3EnQE47HyNTBnex,Pieces Of Sky,52,12,album,5s6TJEuHTr9GR894wc6VfP
04TMxkW3VIXK00PqNOvOFG,To Know That You're Alive,32,13,album,3lLT23km6QvzYCojCXAYtX
04ugkZY6YXmMGHiF7LVtiq,New Waves,50,15,album,5spEJXLwD1sKUdC2bnOHPg
04uhhcjGVCHodMgZjXOlye,Deltron 3030,57,24,album,2efzHZrUGhawnSOTpyAHOQ
04UMGsQtO2AzRGTtMkKFuL,Aftermath,49,13,album,74cb3MG0x0BOnYNW1uXYnM
04VB6CEi6MT8aHwoCT6jha,A Tribute To The Songs Of Bill & Gloria Gaither,23,15,album,01uI1SCsA0pLwWa2ENV6Gv
04vYK7YrC1QCgFGBAQ2bAd,Louisiana's Le Roux,29,10,album,4m5AiTlgcHYAeFnLWEIZeG
04vzp8zWqEjQw7M6VlqbTO,Completely,30,13,album,0svyIX7Xu3DVMkrOtB88i6
04xKomz3P8PGiFZCMkZddH,Hold Me Tight,0,2,single,5UloVKzUNJcjORzhhTWWiJ
04XLX6hjIl0rnRNr3Vw6aI,Give More Love,34,14,album,6DbJi8AcN5ANdtvJcwBSw8
04xXTzwHFjgXj7KH26U1aQ,One Night (EP),33,6,single,6dC0rIJNLSFZwqckLgXJ8p
04ZCu8OHFUgbf9Ko0bOSZ2,Eagles Live,59,15,album,0ECwFtbIWEVNwjlrfc6xoL
04zM2sTCZA4gDxXZrEkJ44,Vintage 78',27,10,album,2Uuon75BhnuuxdKLYn4wHn
051fwEmw00ZimoU3Hjzd33,Know Hope,43,12,album,3QHJftSfNb6KIerLVsx7zn
052CF6cpp0nAH67yuUrIp7,When The Sun Goes Down,61,11,album,3grHWM9bx2E9vwJCdlRv9O
055aIrkyO2lxGTqDN8zakx,Jerry Vale Sings 16 Greatest Hits Of The 60's,12,16,album,5MaJrqhwysKwbvDePyAS6l
056tSaBR2WyN1nnmfIzkEE,Wichita Lineman,56,11,album,59hLmB5DrdihCYtNeFeW1U
0589OIGz2Aiqp3Aq3N0OyQ,The Other Shore,43,11,album,3yrQJxTTj7xS2deLcXiEM3
059i5tLNW2ASf1qoVn6LSX,Talk A Good Game,55,15,album,3AuMNF8rQAKOzjYppFNAoB
059jmsqbxhu2n78LMS0H3P,Cheryl Lynn,58,11,album,6UfoTQXaV3DuqtDVjZIxwZ
05aapHv1Seiz6d8UtK8RKs,Illya Darling,4,17,compilation,0LyfQWJT6nXafLPZqxe9Of
05bphHAv5bizNSVDeirA9t,Stacie Orrico,56,12,album,5QjWgYDeKNP2iPHTdTttnG
05CgznfSSM4EdIAWbFl57P,Keyed Up,37,10,album,6Sb8EHpZvyjSTT5KD9DjUZ
05CwIq1GpLDPlrNeap6DMz,Be Exalted,29,13,album,5r0KYGxdIZEHZ6z6XbkVbo
05d5zAD9KAdaJf7yQ98jxF,Home Field Advantage,42,19,album,4hJpETVqz3jIrAH1WUzGEj
05dYAMaPD41SPrd6npnb0a,Western Union,15,13,album,4B7Kwlv6J5QpJ44vB6STUF
05gbDooVmVx63jXO2TUEFx,Martika's Kitchen,42,24,album,40enFxfEXXsEXKOt1vgx0k
05GcLcffb84BOLzo7BMz9W,Born To Play Guitar,48,14,album,2gCsNOpiBaMNh20jQ5prf0
05gn8OafjiVteVcSQrPp9J,Payable On Death,47,12,album,6KO6G41BBLTDNYOLefWTMU
05H5LxaaeJUTleiXUU2dHp,From Beer to Eternity,28,11,album,1DXylZlWbVvlckNqwvjTEt
05hgYBx67XFjqWL8on4ugu,Attention Deficit,53,14,album,67nwj3Y5sZQLl72VNUHEYE
05I1EsreLq47JU8pypj7TR,Ode To Billie Joe,48,10,album,4E9w0bms6HcEppFlWjeW2d
05ic4vwaq6R792nELxFMmE,Bare,49,11,album,5MspMQqdVbdwP6ax3GXqum
05IKjKz3leUEaULPbENUsy,Number 1's,53,20,compilation,7guDJrEfX3qb6FEbdPA5qi
05inwyPTz4aDsf2DpBcuEM,Albert Einstein,34,16,album,14bXKZEBTu5TDcyIDHKfIK
05J8PFXdYKeYNb8YjqqJYr,Endless Summer,43,21,compilation,3oDbviiivRWhXwIE8hxkVV
05jU4HqC6CTnRuP1e4yYnS,Best Of Spinners,61,15,compilation,5fbhwqYYh4YwUoEs582mq5
05LEST8E8mkEIl2LRfUkcI,War & Leisure,76,12,album,360IAlyVv4PCEVjgyMZrxK
05mdtUARIfqudqQp9ILgKk,30,20,14,album,6u17YlWtW4oqFF5Hn9UU79
05n1duvC7JIMR1ixnA1zI8,Letters From Birmingham,16,16,album,0H0yrKDty3I7pPrNUSH3wW
05nVXH3JJvUeXRQEcFzKVj,The Rainmakers,22,15,album,1Yn0AutKzKDoa0rvPyCmSe
05o0L9u8hAIMOqlhUFuMsm,Love & Life,34,20,album,1XkoF8ryArs86LZvFOkbyr
05oav7mCaoTnTpuIFSv7T6,Heigh Ho,47,12,album,4LhV33vJvXmFGSM3m5RzUR
05ofL0H4dSj3jCuzEtVzZN,Notes From The Underground,65,11,album,0CEFCo8288kQU7mJi25s6E
05oHr9iIcXKEIhMe2S312a,Rockie Lynne,8,12,album,0gjPlahlSwc2Mxgty0a2Mo
05oIiY7Wj3JQG2uzTmgNRB,Greatest Hits,35,12,compilation,4xXCRXOfQKQ2gjWxNhNzYW
05owfigVGpgPe7RKJG1hum,UB40,72,18,compilation,69MEO1AADKg1IZrq2XLzo5
05pI1Rx1HQ4KA0a0e3PJlV,Where Did Our Love Go,71,12,album,57bUPid8xztkieZfS7OlEV
05Qg48LlYGKYdeXrNGg00g,Labcabincalifornia,62,40,album,7yk35uHNQclPXFGFoTU44w
05RQvmOFKMA6YMZByVZN0Z,Aoxomoxoa,47,25,album,4TMHGUX5WI7OOm53PqSDAT
05RSanyeRbg2ddl0NSCDw5,White Bird,10,16,album,6Oy0FvqEiCHc8tqUUawWQN
05STLi5Lbg4WjD4WiHAfDo,Greatest Hits,43,50,album,02rd0anEWfMtF7iMku9uor
05SuSxEPuEJI1RnwTcOCRg,Count Me In,65,11,album,2WjvvwAX0mdWwq3aFuUdtc
05t0EWGLPRDjKDx3Ylxtnq,IV Life,32,12,album,0zCyco6JHJv7zKHbyMmsut
05unxf2t90Uhd5Y6AEz7if,All Over The Place,28,11,album,51l0uqRxGaczYr4271pVIC
05vTTb5QIlT5JsDRdJgQSK,Life Is Good,39,15,album,1FizW0swe8ODtXvEOHXbHX
05wcY4zcfSawCyoutTTxda,Step In The Arena,47,18,album,5cMgGlA1xGyeAB2ctYlRdZ
05WM21p9FQYRe1mbPJrCjf,Compositions,32,9,album,46CH1Gp8l8QVly8bpG9JFG
05wrBrXmiek2vIa5ocBHsk,Help Wanted Nights,24,10,album,7MDjyeL85p0NwMIpu96o1l
05x4rHe10pSar2Kz6a7Yey,Let There Be Music,1,1,single,1667U2YoucgG5Pdvm2M59c
05XjhNzjyuJNkq4p6zyMAY,Single Mothers,34,20,album,3znXuXT3xkCtjgOxXBBVnq
05ySH7h6ehMicWrSswQKha,The Pentangle,28,65,album,55wOEGTc3QKwBJ9gntcOxT
05Z3MG7G3Vl5ThsFQkWjiJ,Head Games,50,11,album,6IRouO5mvvfcyxtPDKMYFN
05zhmTMHkdBVqYF9zwJN9y,Back To The Hotel,48,14,album,7zgtJuRm0JcJpPQRjCgXT7
05Zo2yt4reflRVNXFOYxDD,Dirty,50,35,album,5UqTO8smerMvxHYA5xsXb6
05zsmNbb6gyxOVrRpAm21L,The Day Has Come,28,13,album,28GmLYDzZIZWQChkzH1Mgy
061IeHu2QcmToSRzRkzeqM,Committed,58,6,single,6D6rjLdxyE5vwhMlkuQq0E
062oLEXsP6g3SFP1OPy8of,Twist & Shout,27,60,compilation,0LyfQWJT6nXafLPZqxe9Of
06545iiseKzn94FJB3Aco7,Bratz,40,25,album,1JPP5ORQZqfLYH2SeEHFOi
065P699PxH3kyc5FsW8Qi6,I Wish You a Merry Christmas,2,12,compilation,6ZjFtWeHP9XN7FeKSUe80S
065Q5LxNZPSjmqcZmGeRGc,Body Wishes,54,10,album,2y8Jo9CKhJvtfeKOsYzRdT
066yxVSrSYP2FrJ2yxK8QP,"GarciaLive, Volume Seven: November 8th 1976, Sophie's, Palo Alto",31,13,album,1YTe4dNIoWX3iHX8H4xVeM
068HUCBWhP1tzyZJUPVEir,Bulldozer,22,10,album,66ScZxprvrMbCtN4ivA0JX
06AwUQuzlkhLNdzSGuvS5l,How Great Thou Art: Gospel Favorites From The Grand Ole Opry: Live,31,10,compilation,0LyfQWJT6nXafLPZqxe9Of
06BLB0YP19RZgiqvYwho9A,Resurrection,47,15,album,3f5fB1YUbkUnW7cf7I0R48
06bpArxjyy8XXA7ywChuR2,Almost Everything I Wish I'd Said The Last Time I Saw You,42,11,album,6nwykPKe0s5K030p5lliIY
06BVivrrWFE4BRTDHxGVv7,Live: The 50th Anniversary Tour,36,41,compilation,3oDbviiivRWhXwIE8hxkVV
06bWVYGuHEdeYaV08EvpQS,The Seventh Seal,24,14,album,3PyWEKLWI0vHPmoNrIX0QE
06CcedRLfxrvt5rTD35Mw2,Out Of This World,49,12,album,7Js6Lde8thlIHXggv2SCBz
06ckekgehsOWtRKibmQ9SB,Numbers,30,9,album,08F3Y3SctIlsOEmKd6dnH8
06Ee6dveq170ls1t52Cj6s,Fantastic Vol. 2,46,22,album,1020a42xVklY6c56imNcaa
06Ey2y54V4aGjP5EsovA2O,Rank,44,14,album,3yY2gUcIsjMr8hjo51PoJ8
06f8YQfX1rnCRCd9GM3gnb,After The Storm,36,12,album,2pdvghEHZJtgSXZ7cvNLou
06fLl7d6f3Yy6wSxWKVqXy,Kurtis Blow,47,14,album,25TKXk9zo9yk0HMJQ3TuE9
06gGOHJ9j982eGIw9VXFMA,You Haunt Me,43,11,album,3DFoVPonoAAt4EZ1FEI8ue
06GIYaoyaDb2POMp79QomX,One World,40,8,album,6eEsIl4wosvhuWI0mfXxAF
06gZYBNkDbO8Rl36rbMvkW,Write You A Song,66,11,album,4MoAOfV4ROWofLG3a3hhBN
06H2UUZRxzOuD7gyB5MjLu,Black Diamond,47,33,album,2hWr3AjjKOCVmWcwvuT4uM
06haetPrpbIFCY1FUWzVel,Salute,69,16,album,3e7awlrlDSwF3iM0WBjGMp
06hd1vVObgycMCk8PYqMOM,The Voice: The Complete Season 3 Collection,46,12,album,7ahuvq1mbb4idwG1iJbSFG
06IJFUuCwW3iokYxgXjCYe,Jam On Revenge,46,10,album,5X8Tt3rIpdy8VR78KEhZ6C
06JqOkwwy91OxrApXclzYf,50 Years: Don't Stop,68,50,album,08GQAI4eElDnROBrJRGE0X
06jxwPZJrt0LQ6Jzbh0kbO,Femme Fatale,27,11,album,7GTUAEg2QH41GgTmkIldjh
06KRobP4coZ4I6Kfgxb1FV,#AndSeeThatsTheThing (EP),58,6,single,7kFfY4UjNdNyaeUgLIEbIF
06lGWEeram7dictau13Dbq,Come Now Sleep,35,10,album,7eJA8CZoXCETi9axIfBFGT
06MiLvz4KWE7q0KBv1ResM,Rhinestone Cowboy,2,10,compilation,59hLmB5DrdihCYtNeFeW1U
06Oz3WGqsrMwHz4VmtUORF,Every Day Is A New Day,30,12,album,3MdG05syQeRYPPcClLaUGl
06piVpKPI34NgIbb4qIK9x,Portrait Gallery,28,10,album,42q4Ivs7tAiCZ5C7eG5q4c
06q0btHM2K6crwzkvhkLi8,Hempire,48,18,album,2lrtGWxNXWjd0JzDLKXubI
06S2JBsr4U1Dz3YaenPdVq,...Like Clockwork,67,10,album,4pejUc4iciQfgdX6OKulQn
06Suhk81Lsz4dAwW7etFBf,Boys Don't Cry,35,10,album,0Hr5L2CwKyF71HDwvbblyJ
06T6DizKcAp664U3jLSLqi,Boy Genius Featuring Kwame,27,8,album,1umabXWvqNiWr1XHFjZQPD
06ulVhfVh0oPCNyaLcVage,Heavy Mental,17,20,album,3qqVreyB3ClW1psryS7UhH
06UOP7uyZN8AIYH6U20VkP,Wake Up!,53,12,album,5y2Xq6xcjJb2jVM54GHK3t
06we4RiGhODMsbAPWmogy2,Music For The Masses,57,18,album,762310PdDnwsDxAQxzQkfX
06wta9EQ1cRIq1IjLGRNIU,Prelude: The Best Of Charlotte Church,29,18,album,3P9jdZehQvmAoTrWU1p5zt
06Y7ghOzNhkvi96rcXsTvt,Save Me,36,11,album,5QHvbEwccF3WANUD5lEIuA
06yAhOf53Gc1t74fLryTg8,Loyalty,38,14,album,3ScY9CQxNLQei8Umvpx5g6
06yyCBmJlTtk572VzOZBIQ,Standards,33,10,album,3WggbHDpj4rPKbL97zG5MQ
06YYSpUaKLaJqEi3CTCldO,Here In The Real World,26,10,album,4mxWe1mtYIYfP040G38yvS
06Z1pfDp7Ujg6MkK7dKbnh,Monuments to an Elegy,44,9,album,40Yq4vzPs9VNUrIBG5Jr2i
06zl9w7hWWtjxFt76bMZEE,500 Miles Away From Home,42,12,album,69wzuykaVXlRS5KVygESvd
06ZOoSKNVRocMIxCrZnl1v,Fiddler On The Roof,50,14,compilation,0LyfQWJT6nXafLPZqxe9Of
070DVvXuLD3fM3KYs47tas,Year of the Caprese,63,12,album,00dwwnz3V4kRfu3UFYpJLz
072VzgOsZLEFnbUKh1XhD1,Majesty Shredding,32,11,album,7lmde7T1WJPFwv1eR6melP
0749f8G3xK1yPfkgY1u5ia,M.v.p.,32,10,album,2MNNVXEpagQ3QWiOkXjQyT
075qeZ7zIqoYjL3IGXsAql,A Winter's Solstice V,26,14,compilation,0LyfQWJT6nXafLPZqxe9Of
076bM8NjtRgmIGGrF3Mb6k,Analog Man,43,10,album,5bDxAyJiTYBat1YnFJhvEK
079QiYtMEMsGPv0TNAWZPe,Unity,32,11,album,0Jeckitay8SbvKwqAzWuYH
07aGx2IErugtk4d7clL03j,Love and Loathing,58,12,album,2PWXHVDEtObSmUrNhfPRav
07bIdDDe3I3hhWpxU6tuBp,DAYTONA,70,7,album,0ONHkAv9pCAFxb0zJwDNTy
07BzfL3J6jOE6evWjSMdD3,Every Waking Moment,29,12,album,7enBrBojgBJuPPdqTq4Z5F
07cWSvrkFTgaQGYh7M1cCt,Exile On Mainstream,61,18,compilation,3Ngh2zDBRPEriyxQDAMKd1
07eap2hXdySlVc8jkd1rXA,Two,41,13,album,5aMmmNxw4vgpc5XC6hK0zp
07EbMOVcK4zI8Y7qEPDZhK,My Own,21,12,album,5GQgxUq4MOuXXV99WrRuev
07EFoHHspqSwsmkbnWaB4A,Who Made Who,71,9,album,711MCceyCBcFnzjGY4Q7Un
07fcZXkBS0y4Y80GT60PZq,Popstar: Never Stop Never Stopping (Soundtrack),64,28,album,1f5GqyOPo0CkotzzRwviBu
07FMLDgJBRbgdWHHBmlTQy,Catalyst,44,15,album,4ghjRm4M2vChDfTUycx0Ce
07Fr36M0hRPJrSJMFWGnvD,Grace,68,22,album,3nnQpaTvKb5jCQabZefACI
07g2VK89wJ1ucBMlqL6i6q,Sad Man Happy Man,15,13,album,7GiYUU4EMCOMkpaDD8fzDR
07GxuB87kJgj9xklkc1beN,We Too Are One,38,15,album,0NKDgy9j66h3DLnN8qu1bB
07hC5JSKAodpBIVR6A772E,...Something To Be,61,12,album,3aBkeBhwadnWMWoVJ2CxJC
07HizW0Hwz3rDY9aDtoLXS,Mission Bell,53,13,album,0QrowybipCKUDnq5y10PD2
07hPT8Ndirhuv2NeurOD6C,Live: Friday The 13th,40,14,album,04gDigrS5kc9YWfZHwBETP
07idPRWBZDNHilfQFRuMXl,Love Is Such A Funny Game,27,9,album,2xGCmWMUMHPicNOqDJeRf3
07IHAhsG4FnnfHQSb3bbAZ,The Ride,70,11,album,2xaAOVImG2O6lURwqperlD
07JFksBGuJKPcJTS6HCVNO,Clockwork Angels Tour,40,31,album,2Hkut4rAAyrQxRdof7FVJq
07JMxFleEsyLNu34dz6VQf,Walkin' In The Sunshine,0,2,single,76XE4h4VXk8KbLJallt9Ym
07JRXyOwo8fk5mKuBwpJMa,Trio: The Complete Trio Collection,38,41,compilation,5s6TJEuHTr9GR894wc6VfP
07KOJyGSNCoYVoWZafFt5W,16 Biggest Hits,63,16,compilation,4mxWe1mtYIYfP040G38yvS
07LNIvzX7dIX2FWA5YLpI9,Captured Live,37,15,album,0oea1hwGMfUxZbLxJc1XUN
07M7HgH6DIqOxwrg05fzhc,My Honky Tonk History,41,12,album,2M4Yt7oKGoYd0wqU44k4i2
07mJ8UjL2BzPTDBE4r0LmK,"Blood, Sweat & Tears",51,30,compilation,0LyfQWJT6nXafLPZqxe9Of
07nmtQfvr3Luul00TxFKQE,Alley: The Return of the Ying Yang Twins,50,15,album,44PA0rCQXikgOWbfY7Fq7m
07nqs2VsHDslrmhlMsCjke,I Got Out,37,10,album,6jfghB5jl6RMXoiXqldVhz
07NVNWZgTSOeA3wwVm5JVz,The Blessed Hellride,58,11,album,0zfT626RwO6zN3RDYeRit5
07OOJTZGJ0D5C61tEXjqIC,No Man's Land,31,16,album,5Rzqmz1zAszembFHGZQuAt
07OxOYan8kBmZXTULpgmwq,Monster,7,10,album,3JMajb2cdXN3DLobIT9jjE
07p455bkTGRgXeYXi52GyU,Sticks And Stones,47,12,album,4ghjRm4M2vChDfTUycx0Ce
07poC3fOw5E0tAZ6Zc46AN,Four-Calendar Cafe,42,10,album,5Wabl1lPdNOeIn0SQ5A1mp
07qBTQO931hJWNRWh7sBkk,Vol. II,41,12,album,3jnoH2xrhvxUgeN2rrudHL
07QGId84pBkbMGtsRal7xb,The weight is a gift,22,15,album,11zHPjHnZN0ACA50rSnTcy
07r7KrppFUq72j7nEznjlo,Sweat,52,13,album,2gBjLmx6zQnFGQJCAQpRgw
07RAGILF28QweYQSZasr5k,Sounds Of Silence,62,11,album,70cRZdQywnSFp9pnc2WTCE
07RHn8QzNSAJxWarDGNIqC,Saturday Nights & Sunday Mornings,42,14,album,0vEsuISMWAKNctLlUAhSZC
07SW2mjjgqlJrFEc5pRuV4,Between The Dreaming And The Coming True,38,11,album,0acFxGm0vYIfwTX4NRlEWd
07U6SGAlQLmxZ586TfHmVh,He's All I've Got,24,7,album,2M4KXzgedR4EKG4qgTeDKa
07VaUZTGPRduQXqPAmG35e,Love Songs,52,14,compilation,1Y8cdNmUJH7yBTd9yOvr5i
07vJ5oSlWJd0e38lkjZgh5,The Song Lives On: Gospel Classics And Church Favorites,33,18,album,61SFRZAmfyJhcffwR2Ijuq
07VkMctKILCuyYlR767IxA,An Incredible Journey,19,11,album,3B2PSZmAw3xz6cQ2XMXta7
07Vx4BMLibfALsM5pkSyVP,Tear Down These Walls,56,10,album,5IDs1CK15HegSAhGEbSYXo
07WpteIxzsbwZ9uETKCrvz,Storm Force Ten,11,8,album,4OrrjMGltjy6ojX6034f8u
07WYSUvgeqByKt602s4MMI,Workin' Overtime,11,10,album,3MdG05syQeRYPPcClLaUGl
07XDPiuBB7jdWkxakR0cBq,Good Luck & True Love,37,10,album,0jmPjksXqVrO92Urmx58vg
07xgJUPNtYIryO96DOZrhN,I Can Only Imagine: Platinum Edition,32,10,compilation,0LyfQWJT6nXafLPZqxe9Of
07xrKznMcWdXvsGLK3UFIJ,Venni Vetti Vecci,49,20,album,1J2VVASYAamtQ3Bt8wGgA6
07xZ3ekk1HHTTdoYSwlGsm,Obituary,42,11,album,0SbGI4sb8dAKFZnK7RFyhz
07y8awzFnf5ttzMBR0uqBK,Let It Rain,27,10,album,1mBNvwnT0w4u72S4WsdHFK
07YSibUbQTV7UYyGQIdYrX,Hipsway,36,12,album,5Qnpdt4MtT54U7fFNEYDTZ
07ztulX4jyOAR5nUUYc2K6,Como Ama Una Mujer,46,11,album,2DlGxzQSjYe5N6G9nkYghR
081klksuaEwHIzuHGCks5p,MTV Unplugged,60,13,album,3Z02hBLubJxuFJfhacLSDc
082VlX7cBth0o8xqDGclNn,That's Christmas To Me,58,16,album,26AHtbjWKiwYzsoGoUZq53
083v6CSHrw2TzgKKIXg6ll,Mirrors,36,9,album,00tVTdpEhQQw1bqdu8RCx2
0861I7iBqbNr6WWCr5mfBE,Andy Mineo and Wordsplayed Present Magic & Bird,58,13,album,0AKzJfX9rdEu8WOqeBLEaO
086muicQNRehj0SZqAN9XJ,Rockin' Around The Christmas Tree: The Decca Christmas Recordings,0,1,single,5wz3xBeUET6xM1yi9tHfRg
088ajVZOaklrQJP9k2IO2Q,27861,54,12,album,4TshyQDihSYXSWqvclXl3I
0899wdvPa1nNtDHj0ZNYus,Mafia,39,15,album,0zfT626RwO6zN3RDYeRit5
089oyV5caclve3ap934iRw,Drowning Pool,69,11,album,1E4r4z7ivGUcSAnCbINJ9v
08AyPr0qLXhti9Rq5jgiCS,Wake Me Up (EP),42,16,album,364ovD0MRp9ezaNTkRoLeA
08AZCSbMt9tHILqYK2dAC7,Lydia,8,10,album,0q8LQM9bH2uGZ9QvA3NeZO
08Bjvwbg1cFsFfXSdhG23I,O.G. Original Gangster,49,24,album,0eGh2jSWPBX5GuqIHoZJZG
08BPyh1R7kD0SBgFTrwEbP,Conviction,33,11,album,1FNjzdmDeHeZjU5qUJlQ1G
08bROKoMarHS0jRzZOEv08,Moody Blue,55,10,album,43ZHCT0cAZBISjO8DG9PnE
08BUOmAF8JwaU4Nnsizswy,Midnight Magic,49,9,album,6twIAGnYuIT1pncMAsXnEm
08bWP7UxqYWNzGR7bWNyUz,E.B.A.H.,47,10,album,6UBA15slIuadJ8h2lPRPos
08cprzGPjtLDvKMwtQh93R,Electric Light,73,14,album,4EzkuveR9pLvDVFNx6foYD
08CyNpU6VJMtGmR7DYjNmQ,Pacific Ocean Blue,47,33,album,5gl6pfPwJ1coivVUMZPiS9
08eM9GRdr5BCCHNqS3Wwud,Man On The Moon II: The Legend Of Mr. Rager,73,17,album,0fA0VVWsXO9YnASrzqfmYu
08eQjFT0T2EGVFG5WeCe2V,Two Lanes Of Freedom,54,15,album,6roFdX1y5BYSbp60OTJWMd
08eweM0IZoZPCCxODbrMoL,Thank You,73,17,album,6JL8zeS1NmiOftqZTRgdTz
08FB5pOTFwPjIfB7Vphie9,Vitals,36,12,album,1J9Z9bhqkgyqseEi85cbyx
08fDwAVsLdPY38aF03qmQa,Out Of The Silent Planet,29,10,album,3tn79LMMIdIT1T0TXumjaH
08fkw9uDP2KET6cPIl74Xo,Infinite Arms,52,12,album,0OdUWJ0sBjDrqHygGUXeCF
08GAuXkchZVoRsnKdcihxs,Spring Session M,48,12,album,5CT7RBitS0e0u78T8tRBWQ
08GqjUqcobARfWpo4Thg0i,Touch Me,12,9,album,3RwQ26hR2tJtA8F9p2n7jG
08H1gq5VICAZyVXf9XDJax,One Lovely Day,53,10,album,7enBrBojgBJuPPdqTq4Z5F
08h9ZxS1TeDpGk6Zbg2m0l,Fear Itself,27,16,album,4OpQJMrOpOEYgYoU0Ihku3
08ibdX8K0GETv20UEku3sm,WALLS,71,10,album,2qk9voo8llSGYcZ6xrBzKx
08ICVZoUcQN8O3lZvpW7XY,Schoolhouse Rock! Rocks,32,15,compilation,0LyfQWJT6nXafLPZqxe9Of
08ipn1MH7xqgoqhUbtvCTy,Caracal,68,14,album,6nS5roXSAGhTGr34W6n7Et
08IrBeiM2LU3HAqAaHQcQq,New Wave,56,10,album,29lz7gs8edwnnfuXW4FhMl
08J3ZjZXN1J5qNbla71PYI,Welcome To Diverse City,50,16,album,5VX8hxrcfJWwaTLiqGUHG3
08jWgM4vSkTose4blKBWov,In The Lonely Hour,85,10,album,2wY79sveU1sp5g7SokKOiI
