song_rank,release_year,song_id,duration_ms,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo
70,1969,1dtKN6wwlolkM8XZy2y9C1,173533,3,1,3,0.519000,0.421,0.61900,0.0000000,0.0746,-7.679,0.0385,0.8510,185.678
71,1969,3yMeMATROVg0MYLxsgsjKd,208027,3,1,4,0.226000,0.319,0.74600,0.0000062,0.2700,-6.973,0.0575,0.2180,132.436
72,1969,27zXeT09UWPqE1y68Mdxih,409427,2,1,4,0.775000,0.212,0.69100,0.8370000,0.1110,-8.450,0.0755,0.1690,109.578
73,1969,1hcMfYTsRTC4hIKbfosxjz,157293,2,1,4,0.038500,0.511,0.60300,0.0000017,0.1420,-7.637,0.0280,0.6850,128.336
74,1969,1MMp1H2Kib2BCDtdL5nL63,247733,6,1,4,0.146000,0.561,0.38500,0.0004960,0.1710,-15.330,0.0323,0.6640,81.599
75,1969,1megsUXcXPoCWKxIjyc3y0,284893,2,0,4,0.642000,0.540,0.74300,0.0000000,0.2070,-9.784,0.1000,0.6760,118.216
76,1969,3s4de97Ys771KGNh14oIpP,212320,5,1,4,0.190000,0.455,0.73200,0.0000000,0.3260,-8.561,0.0335,0.6240,115.337
77,1969,6RbvfVblYgW4cL53sWAhE7,173440,5,1,4,0.111000,0.479,0.70900,0.0391000,0.1730,-14.256,0.0308,0.9630,133.905
78,1969,7osQgwNLoDtLFoZJ4Rwkqq,226213,0,1,4,0.587000,0.454,0.65600,0.0000166,0.1160,-9.422,0.0328,0.8200,102.124
79,1969,0LTqGc7UqoOEfyrBrffixC,169560,10,1,4,0.400000,0.671,0.57300,0.0000100,0.0671,-8.574,0.0425,0.9440,94.752
79,1969,0pNeVovbiZHkulpGeOx1Gj,182293,0,1,4,0.198000,0.396,0.33800,0.0000026,0.1380,-10.872,0.0304,0.3770,133.522
81,1969,2QE7qseQn51okNLz0lSfMW,169693,7,1,4,0.695000,0.515,0.72100,0.0005190,0.3520,-8.671,0.0400,0.8110,155.462
82,1969,3spdoTYpuCpmq19tuD0bOe,276800,2,1,4,0.712000,0.410,0.39400,0.0000000,0.1220,-7.386,0.0272,0.2160,76.024
83,1969,01PnRJeFSeOgIpBuv1kQKd,164293,2,1,4,0.053000,0.710,0.66500,0.0207000,0.1770,-7.632,0.0277,0.7960,127.472
84,1969,2irlk8IK9WNdxQrqHa9Wll,181627,1,0,4,0.047800,0.778,0.91100,0.7240000,0.0568,-4.688,0.0417,0.8140,120.047
85,1969,6tYUxluyasuxI4W5mDg4j8,193400,8,1,4,0.779000,0.269,0.40800,0.0002020,0.1120,-11.398,0.0319,0.4470,97.187
85,1969,68DqLs1hv7zI08EBvu53wV,187533,11,1,4,0.214000,0.609,0.78800,0.0000024,0.1910,-9.726,0.0629,0.5170,108.694
87,1969,0XbQ7Wm3XYaqHIqSV6ocDI,195093,5,1,3,0.839000,0.253,0.43500,0.0037700,0.0947,-11.359,0.0310,0.3710,110.163
88,1969,7ntvk3Wh8i14tnMyAkRpfk,174560,9,1,4,0.279000,0.625,0.68600,0.0000000,0.0883,-7.840,0.0308,0.8480,100.394
89,1969,0pKhawRu6D5RYTaINzrozu,169733,5,1,4,0.219000,0.659,0.28800,0.0000000,0.2620,-15.328,0.0349,0.9410,83.849
90,1969,7tIMUigvYEkIkGPjQ2o5lg,178200,2,1,4,0.354000,0.350,0.26600,0.0000000,0.1700,-16.269,0.0387,0.5900,208.664
91,1969,0emd9tHSVP4dK6UG4pcOFD,234360,8,0,4,0.307000,0.506,0.40200,0.0000125,0.0814,-11.743,0.0256,0.5400,94.221
92,1969,7u82eRcrfnq05HUIB1YCQN,159787,4,1,4,0.705000,0.214,0.30700,0.0000000,0.1160,-10.745,0.0305,0.3730,188.409
93,1969,1lT6yzipa1NlOCMFjrKbSB,233933,0,1,4,0.094200,0.250,0.51700,0.0034200,0.0476,-11.742,0.0356,0.2150,80.744
94,1969,1GiHu9xQ1yiPpFB5HpKwgm,171524,0,1,4,0.095400,0.360,0.40200,0.0000000,0.1910,-9.976,0.0426,0.1290,141.755
95,1969,1WFZTMBQabuD1Thl7OPBlk,190280,0,1,4,0.602000,0.557,0.43800,0.0001050,0.0766,-11.869,0.0397,0.8650,149.873
96,1969,4CkVs6jrJc67kaU6qj73J9,177733,5,1,4,0.562000,0.474,0.17900,0.0000000,0.0967,-16.006,0.0281,0.3790,127.168
97,1969,61IBpJ6TymrEwd7bz3oPNp,251640,10,1,4,0.415000,0.472,0.75000,0.0206000,0.3690,-10.434,0.0371,0.5290,109.251
98,1969,7nu9JKvNCQ0y41fQZpQHmD,149986,10,1,4,0.347000,0.635,0.63700,0.0000000,0.3430,-7.938,0.0614,0.7040,126.436
99,1969,30MyA7RaAa7ofOOxzew5vf,204813,7,1,3,0.839000,0.364,0.19600,0.0002720,0.0962,-15.367,0.0378,0.3410,199.720
100,1969,3glPdKy9ystj2fKTMCPfA8,225160,6,1,4,0.754000,0.380,0.27000,0.0000000,0.2080,-15.877,0.0314,0.1490,91.495
1,1970,7zVZF0OgDJkFJohnlKwEpa,139227,2,1,4,0.400000,0.738,0.72300,0.0013400,0.0166,-10.356,0.0728,0.9500,105.541
2,1970,5RdhBLmB4DyFHLglRrfx63,237760,5,1,4,0.593000,0.510,0.51500,0.0000012,0.6540,-7.247,0.0253,0.3310,93.212
3,1970,7AA8axgnW6Nc9j5d5jPbig,246200,2,0,4,0.479000,0.845,0.44600,0.0000000,0.0671,-11.963,0.0471,0.9610,119.478
4,1970,1txNotaGMAx0ihqiOHDVan,154440,11,1,4,0.096600,0.610,0.68300,0.0000457,0.1800,-8.283,0.0309,0.9240,107.017
5,1970,7nXZCcFAy1oCKQG2SqLszv,184427,9,1,4,0.749000,0.373,0.28700,0.0000094,0.1020,-13.461,0.0306,0.3170,86.467
6,1970,1QdrUOQkbXJbpNqOKgJpq5,182370,7,1,4,0.235000,0.783,0.59600,0.0000000,0.0427,-10.056,0.0676,0.8800,127.576
7,1970,7iN1s7xHE4ifF5povM6A48,243027,0,1,4,0.631000,0.443,0.40300,0.0000000,0.1110,-8.339,0.0322,0.4100,143.462
8,1970,3LcYYV9ozePfgYYmXv0P3r,200579,5,1,4,0.499000,0.611,0.35000,0.0000078,0.0844,-14.480,0.0356,0.3600,76.064
9,1970,6d7Jz2np6jtNaZv1DiWfJs,174667,2,1,4,0.961000,0.492,0.32900,0.1990000,0.0955,-11.788,0.0274,0.5890,85.196
10,1970,7s2orxqJ8qE0aG3Ngvct3C,219760,7,1,4,0.178000,0.564,0.52300,0.0303000,0.0624,-12.908,0.1220,0.8900,149.304
11,1970,4ZEEcEMGjkWOfZNBcIB9yE,200267,1,1,4,0.093900,0.590,0.67100,0.0000000,0.2480,-12.484,0.1540,0.7360,109.333
12,1970,6l8EbYRtQMgKOyc1gcDHF9,293120,3,1,4,0.822000,0.149,0.20600,0.0006490,0.1150,-13.888,0.0323,0.2640,79.764
13,1970,4VnzKUBMB6cvog8Jvv1few,165960,4,1,4,0.085900,0.627,0.54400,0.0000000,0.1520,-11.436,0.0290,0.8770,129.851
14,1970,50UoJUrslRVqG0cg6uboyn,164973,0,1,4,0.382000,0.600,0.56700,0.0000000,0.2130,-7.163,0.0398,0.9200,101.041
15,1970,1gcESexgftSuLuML57Y69q,330643,2,1,4,0.221000,0.787,0.47200,0.0003360,0.1530,-12.824,0.0832,0.8240,120.059
16,1970,41Al942aUUeiSFlIsiWRa2,172838,9,1,4,0.507000,0.425,0.41000,0.0000022,0.3000,-15.881,0.0341,0.6640,82.177
17,1970,2eF8pWbiivYsYRpbntYsnc,161160,5,1,4,0.053400,0.675,0.59700,0.0000000,0.0986,-11.329,0.0337,0.8280,108.875
18,1970,1d9hUvkv64Wmdu671Dydpc,225560,2,1,4,0.136000,0.547,0.65500,0.0073700,0.1160,-11.707,0.0414,0.6490,125.545
19,1970,6D8kc7RO0rqBLSo2YPflJ5,174867,8,1,4,0.526000,0.717,0.78700,0.0003790,0.1160,-8.356,0.0494,0.9440,94.068
20,1970,5p2XusrbkhI52jQy4oaKpZ,247493,2,1,4,0.603000,0.566,0.73900,0.0013300,0.3490,-8.403,0.0419,0.5950,119.492
21,1970,57ct8jKi6trntXiRV0NnXi,228840,9,1,4,0.745000,0.612,0.24000,0.0000786,0.1150,-12.821,0.0330,0.2230,122.565
22,1970,7uLKyipL5WfndsHMRSGEUS,225837,0,0,4,0.684000,0.344,0.24300,0.0000247,0.4840,-14.204,0.0352,0.3390,94.662
23,1970,5vk9PL1tTyWrQY3TqRq2Rg,193827,4,1,4,0.617000,0.639,0.54400,0.0000000,0.4790,-12.843,0.1410,0.7930,80.844
24,1970,2RtmMC4btQbvQ9w5KxPZpy,188133,3,1,4,0.225000,0.479,0.45300,0.0003800,0.1430,-12.806,0.0472,0.7560,81.180
25,1970,6TBUBqz21JmF2hkeRbnwme,176467,7,1,4,0.757000,0.765,0.59700,0.0032200,0.1130,-10.278,0.0374,0.9390,105.703
25,1970,4I8ItX9JAA8ROVQesGscAw,187120,2,0,4,0.708000,0.689,0.54600,0.0000000,0.1350,-10.705,0.0374,0.8820,121.205
27,1970,6QhXQOpyYvbpdbyjgAqKdY,174827,0,1,4,0.357000,0.755,0.87600,0.0000052,0.2200,-8.867,0.0362,0.9540,102.762
28,1970,4pW3aTX3kAmOaPJfc9UM12,233613,8,1,4,0.480000,0.789,0.68300,0.0000000,0.3500,-8.835,0.0860,0.8820,92.311
29,1970,3RNyGLgSvmVRZ7xKUp8Wgd,211880,4,1,4,0.724000,0.754,0.44900,0.0000000,0.1620,-14.013,0.0615,0.9730,82.751
29,1970,5o3qMny3Ym8O512RKrNoLw,178653,6,1,4,0.168000,0.563,0.65500,0.0000000,0.0484,-6.399,0.0320,0.8660,117.794
29,1970,6CktzfYm1SNLwFiyV9XwJY,185800,2,1,3,0.265000,0.168,0.59300,0.0012100,0.1890,-10.781,0.0387,0.7180,155.247
32,1970,5feUxmo1qphxusEo1N9GRt,194693,10,1,4,0.355000,0.515,0.53200,0.0007110,0.4980,-12.472,0.0245,0.9610,94.165
33,1970,2W93VKSfWw1evp7FSbHNd1,175253,1,1,4,0.581000,0.670,0.59500,0.0000000,0.1580,-18.148,0.1230,0.8520,116.421
33,1970,4vO9dmzNRqDhFY3jD1a3P7,151293,9,1,4,0.097500,0.580,0.62400,0.0000000,0.0411,-8.346,0.0784,0.6390,139.720
35,1970,5NU6nNizcd38J1xJi1tGXE,199293,0,1,4,0.156000,0.581,0.80600,0.0000045,0.2150,-8.158,0.0335,0.8700,77.496
36,1970,1NeKY4qWsCnhY8fvhwQa7q,201067,9,1,4,0.795000,0.484,0.59000,0.0030600,0.1550,-6.663,0.0283,0.3240,140.588
37,1970,32K61QzaFuPzsAQRd2a4OV,193027,0,1,4,0.612000,0.451,0.68200,0.0000011,0.0651,-8.464,0.0593,0.7370,152.669
38,1970,1l1YTy9nJ0trwhsCGcimly,190058,11,1,4,0.094700,0.372,0.64200,0.0000000,0.1170,-11.955,0.0594,0.7050,198.731
39,1970,6Xz7FeyE8HTP90HecgHV57,200160,0,1,4,0.354000,0.483,0.50300,0.0002840,0.1160,-9.396,0.0341,0.5980,151.862
40,1970,0SolModrdnbWok9RG9JlEK,134107,7,1,4,0.598000,0.649,0.74100,0.0000022,0.0295,-9.469,0.0414,0.9180,96.791
41,1970,6hnyQ0YpiO35rutiLLHLmr,178067,10,0,4,0.087100,0.474,0.73400,0.0035600,0.2600,-8.813,0.0426,0.9260,101.751
42,1970,1MHgV79MSYE6ymNlGa3bRY,174840,1,1,4,0.717000,0.676,0.33900,0.0000098,0.1090,-13.805,0.0509,0.7560,136.882
43,1970,0zK545STj6P7qbFSpCK9pp,180547,9,1,4,0.177000,0.529,0.74300,0.0000000,0.0759,-5.523,0.0481,0.7800,116.817
44,1970,3XcDvzZ0ruBkYplB15qkbA,222427,5,1,4,0.797000,0.355,0.21700,0.0000032,0.1210,-16.124,0.0308,0.3830,150.351
45,1970,78lgmZwycJ3nzsdgmPPGNx,146250,11,1,4,0.013000,0.564,0.93200,0.1690000,0.3490,-10.068,0.0554,0.6190,112.937
46,1970,20a2Sdul23BOafd2X37Dlv,187133,5,0,4,0.359000,0.634,0.81900,0.0000050,0.1800,-6.786,0.0480,0.9310,104.517
47,1970,5kx4xMErn45NZvEChKiqdo,230293,5,0,4,0.199000,0.663,0.82200,0.0000087,0.0626,-13.119,0.0590,0.8180,108.940
48,1970,2sHahlW8ib7C7GkuV39tKR,191667,10,1,4,0.561000,0.535,0.56500,0.0000041,0.1700,-13.637,0.0637,0.6730,120.146
49,1970,2eot2orcEQn5wR11DSVcbO,147480,0,1,3,0.191000,0.448,0.55800,0.0007350,0.2760,-5.482,0.0299,0.5370,112.742
50,1970,2iqKVzMZpyUVPwxIVaQkhm,233773,4,0,4,0.121000,0.458,0.53900,0.0094400,0.1700,-12.402,0.0571,0.5600,118.928
51,1970,76TZCvJ8GitQ2FA1q5dKu0,308520,11,1,4,0.702000,0.439,0.48800,0.0003390,0.1600,-14.464,0.0615,0.6290,93.017
52,1970,6pbUTPNk144OwRGpGD7qti,164493,10,1,4,0.598000,0.325,0.33600,0.0000000,0.2820,-12.423,0.0346,0.6570,154.695
53,1970,3NNkJwiHucP5QyUEAIMXra,185587,0,1,4,0.028100,0.567,0.65000,0.0000040,0.1070,-6.924,0.0325,0.1460,97.279
54,1970,06n4xlUyRu88SKeQW1veOa,195173,9,1,4,0.295000,0.276,0.54400,0.0004080,0.6750,-11.293,0.0356,0.5790,177.075
55,1970,41q8ZiB3LZl4HRmmzUTIo4,199507,8,1,4,0.135000,0.608,0.53400,0.0000000,0.0640,-11.541,0.0339,0.7960,105.388
56,1970,5KjRITicSHJM88w3U9LwLM,125667,10,1,4,0.658000,0.798,0.51100,0.0028500,0.1420,-14.078,0.0340,0.9620,91.568
57,1970,1eN42Q7IWRzRBq8eW2Y2TE,187040,4,0,4,0.836000,0.330,0.21400,0.0701000,0.1780,-17.699,0.0311,0.2750,147.795
58,1970,6UkMcAA19lTdjs22jtB7o2,134800,4,1,4,0.579000,0.611,0.47000,0.0000000,0.5810,-9.135,0.0356,0.9700,85.527
58,1970,27mdmXNcO0gNpXlrWi9DPZ,171013,0,1,4,0.124000,0.601,0.68300,0.0000000,0.2240,-11.662,0.0399,0.9310,127.009
60,1970,7xl2NWfTiZzTycHhDwws7u,228107,2,1,4,0.787000,0.665,0.46000,0.0015000,0.0601,-14.902,0.0410,0.8190,153.971
61,1970,2r3oMDiiTwssuXfIHDJ0cq,163960,4,1,4,0.315000,0.559,0.39200,0.0017300,0.0743,-12.812,0.0265,0.8090,92.424
62,1970,24mZHxxTvEpNUAmcY1o9vw,190560,0,1,4,0.846000,0.408,0.28000,0.0000000,0.6400,-12.409,0.0302,0.4660,71.544
63,1970,4Q27I5G3W14hnYVi45oi2h,344227,0,1,4,0.015900,0.309,0.67900,0.0000313,0.3890,-9.804,0.0578,0.3290,134.745
64,1970,6My1PfmDeYo8jr5c1Bzhjm,260827,2,1,4,0.042000,0.583,0.92400,0.0053100,0.3550,-8.277,0.0314,0.8170,130.335
65,1970,3yWv2urJY6ZgkcvrL8mHLM,251267,9,1,4,0.320000,0.319,0.25000,0.0000167,0.0850,-16.945,0.0293,0.2710,141.387
66,1970,29HaKOpeLSYvqdFyEQSRdj,173467,2,1,4,0.643000,0.497,0.28500,0.0000166,0.3890,-14.537,0.0264,0.6670,154.700
67,1970,5TdGMnyETHJU5RdjFFbVRR,189400,7,1,4,0.122000,0.578,0.48300,0.0000025,0.1040,-14.592,0.0311,0.6490,99.814
68,1970,112ofK4eq7gS0gRqNNxQMM,210760,5,1,4,0.355000,0.495,0.89900,0.0000573,0.2680,-7.238,0.0817,0.8410,206.906
69,1970,2wBf6PGWOMrrAykBmxIF9X,201907,5,1,3,0.528000,0.435,0.31100,0.0000559,0.1160,-12.342,0.0331,0.7210,121.414
70,1970,1khA4hwhZD4HMecyE1e9U1,263400,9,1,4,0.795000,0.427,0.19200,0.0000026,0.3140,-14.611,0.0285,0.2720,91.088
71,1970,6aarvZBVzYo3sp4NYOBqCp,258913,4,0,4,0.502000,0.618,0.24300,0.0000000,0.1020,-19.003,0.0848,0.5560,104.373
72,1970,39vBxUcQ1tZqGJMBnV3Key,185853,1,1,4,0.036300,0.575,0.93400,0.0000000,0.0681,-4.345,0.0411,0.7840,133.590
73,1970,51krF0CyHT5AEuh81K0t0z,235600,6,0,4,0.561000,0.445,0.74300,0.0000026,0.5240,-3.692,0.0294,0.6770,80.190
74,1970,5u6y4u5EgDv0peILf60H5t,256933,7,1,4,0.301000,0.736,0.37900,0.3450000,0.1040,-13.208,0.0539,0.9480,128.399
75,1970,79krwDoFzJ6dbNRwceAwgH,169707,6,0,4,0.442000,0.573,0.70700,0.0002410,0.1230,-8.290,0.0632,0.9610,152.467
76,1970,76TpWFiK5YCgw1hy26DWZp,264413,4,1,4,0.004670,0.468,0.83400,0.0004540,0.3180,-5.806,0.0323,0.8780,131.322
76,1970,2VYF84ZzEofEYYg0cCxETc,146293,4,1,4,0.310000,0.323,0.66600,0.0000000,0.1630,-5.925,0.0335,0.7340,176.455
78,1970,4pKarKccbSe3BzJZFnIsxt,192533,2,1,4,0.462000,0.572,0.63900,0.0000087,0.3240,-8.301,0.0678,0.7100,121.853
79,1970,5UsiMHzHpuoGnG7RpBZkfJ,177693,8,1,4,0.901000,0.607,0.23800,0.0014000,0.1170,-17.222,0.0268,0.4020,101.890
80,1970,5wdlG60d0WHoo8P3QzrlbG,470507,1,0,4,0.149000,0.686,0.75500,0.0630000,0.1110,-8.304,0.0488,0.6860,119.895
81,1970,1X3aOfOAtg26Z1oZkf9kJh,188200,5,1,3,0.578000,0.525,0.67300,0.0000000,0.2720,-7.611,0.0355,0.5240,134.375
82,1970,4nRhbx8L4ifnMKaE5jSQGR,188600,2,1,3,0.681000,0.732,0.23900,0.0000012,0.0972,-12.203,0.0370,0.3770,110.580
83,1970,48s6qLaiauiGDNoUNJZDEx,177749,4,0,4,0.118000,0.294,0.54400,0.0000217,0.3030,-7.905,0.0422,0.2640,138.558
84,1970,7DiaNCPgH5dJ1cJ925jTAA,301267,2,1,4,0.111000,0.442,0.61600,0.0032100,0.0993,-11.417,0.0294,0.7460,122.267
85,1970,2aJ0ZdaL40vOB9dlZ7ZhzL,172440,7,1,4,0.420000,0.699,0.28100,0.0000000,0.1320,-15.982,0.0269,0.7520,94.804
86,1970,26BpoFfXMCt0iX4daD6U9O,263800,0,1,4,0.693000,0.371,0.25200,0.0000564,0.1620,-14.479,0.0379,0.4250,112.760
87,1970,5ZV1ZPGSSOkdRG60uTtEmX,183987,6,1,4,0.356000,0.359,0.42600,0.0000033,0.0665,-11.439,0.0429,0.4640,88.863
88,1970,3iigco3j8EYAdS8bUv0hyK,204867,1,1,4,0.231000,0.478,0.38600,0.0000659,0.1920,-12.634,0.0310,0.5410,121.105
89,1970,01qWCNkkknoQktSrxjIHF8,156893,6,1,4,0.331000,0.694,0.44500,0.0000000,0.0425,-13.967,0.0321,0.9600,112.594
89,1970,5ryGpLshVg4CFM42WEDzcd,158200,2,1,4,0.629000,0.796,0.55500,0.0000014,0.1340,-9.537,0.0550,0.9600,124.508
91,1970,0WoOHWp82bWaFBwrox1oGA,199933,4,1,4,0.142000,0.653,0.69700,0.0000414,0.1390,-9.275,0.0323,0.8760,113.076
91,1970,1HQI0Rj3xfFQ8qwH7ftMSE,248627,10,1,4,0.553000,0.404,0.51700,0.0000250,0.5440,-11.056,0.0334,0.4830,89.112
93,1970,290atote8p8Bs95ATeHBGD,162453,6,1,4,0.431000,0.608,0.73000,0.0000557,0.1390,-13.118,0.0459,0.8950,105.303
94,1970,2hitsKa8SthKhRJBXUHbIv,179760,9,1,4,0.896000,0.593,0.20500,0.0000546,0.1190,-14.601,0.0479,0.3770,140.279
95,1970,52J4vJn4VHKFocvwBDQyN3,137546,7,1,4,0.704000,0.692,0.47400,0.8890000,0.1490,-11.053,0.0322,0.9410,107.222
96,1970,23jlbDsVtErIax2XSaZDHW,153160,1,1,4,0.600000,0.555,0.37700,0.0000000,0.1470,-11.634,0.0278,0.4150,75.822
96,1970,5dEXK48tQLwSLC1MvXGOnF,150933,2,1,4,0.272000,0.622,0.49800,0.0000029,0.0500,-12.957,0.1500,0.9690,169.314
98,1970,0hA8G8smCwi1h1nmxyRqT3,430120,1,1,4,0.284000,0.637,0.70200,0.0004300,0.0638,-3.276,0.0632,0.9180,98.711
99,1970,6sJCTxB1HY8W3GvCvhu5GP,354347,10,1,4,0.653000,0.856,0.85700,0.0000078,0.1660,-3.413,0.1860,0.9650,114.816
100,1970,05mkxgw4kGQnarKMEovShB,194360,10,1,4,0.105000,0.525,0.52600,0.0006040,0.1040,-10.625,0.0306,0.7870,103.490
1,1971,2aFCGbcKwcGLXzNL3sTW60,204400,3,1,4,0.170000,0.560,0.46200,0.0000000,0.1010,-10.979,0.0310,0.2600,112.636
2,1971,2QeD2IAnMcfO4ugnINtCHv,259628,3,1,3,0.706000,0.330,0.55800,0.1600000,0.0847,-9.366,0.0322,0.4530,142.493
3,1971,3mDOHVY9MWZOTODSNF5GBj,171933,2,1,4,0.284000,0.639,0.38500,0.0019300,0.0873,-13.253,0.0759,0.2090,131.714
4,1971,6MrILERJLA3Jcq0E9poZsp,201000,4,1,4,0.612000,0.392,0.18500,0.0000029,0.0695,-15.472,0.0285,0.1450,64.933
5,1971,3m8lTUL5GxGUNSaycI77ND,311893,10,1,4,0.915000,0.322,0.16800,0.0002230,0.1170,-13.893,0.0336,0.2590,146.680
6,1971,10vkYRKw6Jjr7try1ir50G,172320,7,1,4,0.339000,0.772,0.39700,0.0054100,0.0753,-8.585,0.0391,0.6170,97.964
7,1971,1P8lIrb4yLlg1nzAjhhcfi,260843,11,0,4,0.404000,0.696,0.63100,0.8900000,0.1480,-15.944,0.0821,0.6410,118.966
8,1971,5Vdg4tP25ffeGEC5GGmCwm,198547,11,1,4,0.252000,0.551,0.46100,0.0000024,0.0541,-11.778,0.0255,0.7390,105.155
9,1971,17KFO56mkVEKR0v8qOPlkU,250867,1,1,4,0.134000,0.717,0.83200,0.2000000,0.2590,-8.619,0.0363,0.8900,116.228
9,1971,6fsSZbNL7XP9gf1kJ2l155,158000,0,1,4,0.203000,0.480,0.66900,0.0000000,0.0698,-11.119,0.0376,0.7050,170.849
11,1971,3RZMzCvYsmJ0u2ioKTOsmJ,179387,7,1,4,0.381000,0.562,0.76800,0.0300000,0.1680,-6.613,0.0606,0.9660,119.544
12,1971,1jy0RbDHyBMTupSdc98XbG,239240,4,1,4,0.635000,0.437,0.26400,0.0000000,0.0885,-13.715,0.0328,0.2510,68.541
13,1971,6SvOdNsEfi7EDB0oFtH3YG,150600,7,1,4,0.720000,0.302,0.52100,0.0000047,0.1230,-5.391,0.0354,0.3640,101.814
14,1971,2Bls0igCm79XQQ95IoUbhq,164560,8,1,4,0.277000,0.884,0.48800,0.0000023,0.2290,-12.530,0.1860,0.9740,93.209
15,1971,39Bd345OWEhRNyfayhp9gv,228160,0,1,4,0.897000,0.431,0.23900,0.0096100,0.1790,-15.402,0.0276,0.4550,92.492
16,1971,5P04XSoLl5FT2Ma5xbgjle,177373,0,1,4,0.024900,0.504,0.65600,0.0000207,0.1540,-13.219,0.0466,0.8260,120.994
17,1971,34b3a3Pz9Jlz0092LMyNAB,232600,1,0,4,0.111000,0.256,0.83200,0.0000000,0.3840,-5.578,0.0998,0.8370,202.084
18,1971,0X2ckklp0uln3TRUH7JTpN,192023,0,1,4,0.131000,0.788,0.86500,0.0000158,0.0238,-9.729,0.0575,0.9470,109.081
19,1971,0eFndjUBaTQdO81uRO9lBL,138733,10,1,4,0.371000,0.709,0.34700,0.0000000,0.1070,-15.387,0.0697,0.8320,125.268
20,1971,1k1Bqnv2R0uJXQN4u6LKYt,125093,4,0,4,0.457000,0.479,0.41600,0.0000172,0.1180,-11.451,0.1240,0.5140,79.593
21,1971,1IqFh00G2kvvMm8pRMpehA,271333,2,1,4,0.302000,0.453,0.46400,0.0000596,0.1520,-10.960,0.0431,0.6580,93.190
22,1971,3Nciyx5OTBo8XVRFYt3FV1,177093,2,0,4,0.843000,0.516,0.55900,0.0000000,0.4310,-9.425,0.0367,0.6850,142.207
23,1971,49ZAeWd40u4py51DpjEY8p,163093,1,0,4,0.433000,0.600,0.90900,0.0000000,0.3370,-5.154,0.0742,0.9400,141.678
24,1971,5JnHzjo25FY1fMQMQVOawB,174147,2,1,4,0.212000,0.510,0.87600,0.0000000,0.2480,-9.101,0.1610,0.6240,119.702
25,1971,69l8nFPu0LWmnoJX7YSVYc,268707,9,1,4,0.681000,0.695,0.28200,0.0267000,0.0767,-15.359,0.0295,0.4450,91.681
26,1971,12jhJVDLQlyINMabPJ3IWB,182187,0,1,4,0.498000,0.762,0.78600,0.0002010,0.1410,-5.080,0.0440,0.9690,125.524
27,1971,7fwa5I8SycGBpw2jOZ0L7m,176707,9,1,4,0.048900,0.833,0.47500,0.0001040,0.0759,-14.951,0.0403,0.9780,136.384
28,1971,2XKW8CH8nRZH9cF2DNjBHN,191053,5,1,4,0.109000,0.397,0.68700,0.0007390,0.1120,-7.110,0.0311,0.3850,101.822
29,1971,3vfIv3pvYlLOa0wKIEuqFn,377560,7,1,4,0.300000,0.502,0.48800,0.1280000,0.3190,-12.265,0.0261,0.7400,89.279
30,1971,4jkn5PRfAJoKfXF0OPL7n7,258133,0,1,4,0.938000,0.400,0.08970,0.0005210,0.0847,-19.012,0.0288,0.2400,70.387
31,1971,5XXw0UOmMFf919EXBB6hfI,247360,0,1,4,0.129000,0.525,0.91100,0.0001800,0.3600,-4.612,0.0562,0.6370,129.155
32,1971,7tJsTykoo4Jk5JguHTx9W7,163040,7,1,4,0.618000,0.618,0.83300,0.0000000,0.2990,-4.007,0.0338,0.8960,100.290
33,1971,3BqqF8suAIzW8655yJfcvh,200000,7,1,3,0.614000,0.443,0.32400,0.0056800,0.0919,-13.135,0.0312,0.3860,133.102
34,1971,5cbZDpFu1hTwaU7hDQpf13,218893,10,1,4,0.852000,0.351,0.23500,0.0000000,0.0688,-11.513,0.0323,0.2180,74.720
35,1971,37GWhu8R61gTStMvVQfDuE,123467,4,1,4,0.581000,0.665,0.51200,0.0000000,0.3710,-10.704,0.0300,0.8700,130.578
36,1971,59Rn3cbfrBjhHzXTG9BcUT,177627,2,1,4,0.565000,0.528,0.65800,0.0008430,0.3850,-11.751,0.0386,0.9090,165.796
37,1971,3eNSdI9oriVPpuqkpO4h31,225400,7,1,4,0.541000,0.545,0.35000,0.0000218,0.1220,-13.155,0.0264,0.7360,96.239
38,1971,5M3lcfDNGB4S0iDoP9ItcV,165093,0,1,4,0.033800,0.613,0.81700,0.0000019,0.0830,-4.957,0.0858,0.6210,119.927
39,1971,1WSZpFIetz5P9v7udXUoFM,182733,9,0,4,0.290000,0.568,0.33800,0.0000020,0.1060,-14.005,0.0513,0.5880,123.773
40,1971,1q1oeOO8LQJH0qWI549cqN,152493,9,1,3,0.348000,0.317,0.31600,0.0000000,0.1310,-11.729,0.0284,0.2500,105.771
41,1971,19bR4aKlr6fD1eAHDCmr2l,219427,0,1,4,0.079500,0.484,0.47700,0.0000051,0.0548,-13.849,0.0598,0.1220,128.265
42,1971,52SCT6ImFklqEhH21lgErO,207427,7,1,4,0.255000,0.696,0.73600,0.0000000,0.1170,-7.283,0.0480,0.9170,88.133
43,1971,2sZjmnS1BSoc1svOu5P8LM,164933,4,1,4,0.296000,0.696,0.79100,0.0000000,0.3180,-13.056,0.2200,0.9650,130.246
